transaction_id,name,transaction_date,amount,tax,discount_amount,payment_status,transaction_type,customer_id,payment_method_number,employee_id
1737,TXN-1737-TDR,2022-03-23,33732.66,4722.57,337.33,Pending,Deposit,98,540,177
1738,TXN-1738-PKP,2024-09-28,497076.87,0.0,24853.84,Cancelled,Sale,5063,174,60
1739,TXN-1739-ICR,2023-06-01,85272.81,0.0,0.0,Cancelled,Rent,4538,191,68
1740,TXN-1740-GLL,2021-11-06,2421251.59,242125.16,0.0,Cancelled,Sale,6634,215,225
1741,TXN-1741-EFA,2023-09-01,11350.89,1135.09,340.53,Cancelled,Deposit,1900,77,226
1742,TXN-1742-YVC,2024-09-03,3081823.06,0.0,30818.23,Pending,Sale,4904,558,283
1743,TXN-1743-WNO,2025-04-08,111217.06,5560.85,0.0,Paid,Rent,5227,285,329
1744,TXN-1744-YHN,2022-06-29,3848027.59,384802.76,115440.83,Pending,Sale,1830,214,225
1745,TXN-1745-ZQL,2023-12-19,135995.23,13599.52,0.0,Pending,Rent,1385,314,184
1746,TXN-1746-FWY,2022-08-07,2076880.17,207688.02,20768.8,Pending,Sale,7015,500,4
1747,TXN-1747-ZWS,2022-07-21,4767710.2,238385.51,143031.31,Cancelled,Sale,2638,520,262
1748,TXN-1748-ORK,2022-09-18,4333875.56,0.0,43338.76,Cancelled,Sale,5928,104,338
1749,TXN-1749-NJK,2025-08-11,45882.23,0.0,458.82,Cancelled,Rent,5341,238,261
1750,TXN-1750-REA,2022-02-06,25573.89,3580.34,255.74,Pending,Rent,7461,548,140
1751,TXN-1751-AMK,2024-07-12,66437.63,3321.88,3321.88,Paid,Rent,4223,498,373
1752,TXN-1752-CMY,2023-05-25,61481.01,0.0,1844.43,Paid,Rent,3041,437,391
1753,TXN-1753-DHZ,2023-07-08,2899810.56,405973.48,144990.53,Pending,Sale,1773,35,225
1754,TXN-1754-LFP,2023-03-22,58755.24,8225.73,587.55,Paid,Deposit,5580,506,28
1755,TXN-1755-RVT,2023-04-29,3762435.57,526740.98,0.0,Paid,Sale,743,103,290
1756,TXN-1756-GNY,2024-03-30,51479.1,2573.95,0.0,Cancelled,Deposit,7890,341,169
1757,TXN-1757-YGM,2023-06-23,11377.44,0.0,113.77,Pending,Deposit,2007,502,102
1758,TXN-1758-XEQ,2023-08-21,129027.12,18063.8,0.0,Pending,Rent,5613,59,114
1759,TXN-1759-YHA,2024-12-21,31666.69,1583.33,0.0,Pending,Deposit,69,221,245
1760,TXN-1760-RRJ,2025-07-01,4857922.43,0.0,0.0,Pending,Sale,799,552,294
1761,TXN-1761-JVL,2022-03-02,633407.54,0.0,31670.38,Paid,Sale,7533,380,261
1762,TXN-1762-IPG,2022-06-20,4793343.3,479334.33,239667.17,Cancelled,Sale,6607,99,197
1763,TXN-1763-ZWR,2023-05-08,15469.75,1546.98,773.49,Paid,Rent,2446,131,149
1764,TXN-1764-FOY,2023-09-07,1193628.88,167108.04,35808.87,Paid,Sale,1208,369,161
1765,TXN-1765-QXS,2023-03-15,5611.41,280.57,280.57,Pending,Deposit,4715,25,168
1766,TXN-1766-ZDJ,2024-06-24,3540310.08,495643.41,35403.1,Cancelled,Sale,5115,123,63
1767,TXN-1767-IYY,2024-09-10,127844.21,17898.19,0.0,Paid,Rent,5966,36,315
1768,TXN-1768-STY,2023-04-06,43973.04,0.0,2198.65,Cancelled,Deposit,2571,329,2
1769,TXN-1769-BTO,2022-12-27,139421.27,19518.98,4182.64,Cancelled,Rent,7043,270,139
1770,TXN-1770-IBY,2025-07-21,2971980.41,416077.26,89159.41,Pending,Sale,3660,552,396
1771,TXN-1771-SOM,2024-01-14,95241.06,0.0,2857.23,Paid,Rent,1520,35,158
1772,TXN-1772-SRH,2025-01-25,84696.5,8469.65,4234.82,Pending,Deposit,7977,379,350
1773,TXN-1773-ODH,2022-03-15,30383.22,1519.16,0.0,Paid,Deposit,6534,288,1
1774,TXN-1774-KUC,2023-05-30,54431.33,5443.13,544.31,Paid,Rent,5975,404,327
1775,TXN-1775-LJA,2023-06-28,4534462.0,453446.2,0.0,Pending,Sale,7576,25,33
1776,TXN-1776-TCS,2022-10-02,90195.39,0.0,4509.77,Cancelled,Deposit,7153,35,175
1777,TXN-1777-WIY,2023-04-10,4883589.74,488358.97,146507.69,Pending,Sale,3922,20,289
1778,TXN-1778-CDE,2024-05-04,135472.07,0.0,0.0,Paid,Rent,2944,317,262
1779,TXN-1779-QDE,2025-08-26,680491.58,68049.16,34024.58,Pending,Sale,330,301,16
1780,TXN-1780-LNQ,2022-01-06,82548.7,11556.82,4127.44,Cancelled,Deposit,6958,368,125
1781,TXN-1781-UBZ,2022-05-01,41574.01,5820.36,1247.22,Paid,Deposit,6488,217,148
1782,TXN-1782-VOP,2022-11-20,148638.6,7431.93,4459.16,Pending,Rent,2960,417,6
1783,TXN-1783-EQU,2024-03-29,71897.58,10065.66,0.0,Paid,Rent,3482,138,158
1784,TXN-1784-CZM,2023-02-19,2791488.61,390808.41,83744.66,Cancelled,Sale,7916,198,268
1785,TXN-1785-GDD,2024-06-21,2672385.83,133619.29,0.0,Pending,Sale,649,92,256
1786,TXN-1786-BYJ,2022-04-10,32851.97,3285.2,0.0,Cancelled,Deposit,2891,182,345
1787,TXN-1787-OUB,2024-09-29,8427.19,842.72,0.0,Pending,Deposit,5530,121,185
1788,TXN-1788-RTD,2023-08-24,4483473.59,627686.3,0.0,Pending,Sale,1969,112,170
1789,TXN-1789-OKL,2023-06-07,120796.02,12079.6,6039.8,Pending,Rent,2104,73,320
1790,TXN-1790-SYO,2021-12-23,740657.56,0.0,7406.58,Paid,Sale,7019,397,93
1791,TXN-1791-GEZ,2024-01-04,77900.06,10906.01,3895.0,Pending,Deposit,5740,254,59
1792,TXN-1792-VPK,2023-02-17,94625.31,13247.54,0.0,Pending,Rent,475,167,182
1793,TXN-1793-ZKT,2025-08-17,62553.28,8757.46,3127.66,Pending,Rent,4178,261,146
1794,TXN-1794-WYR,2022-03-27,1307404.69,130740.47,39222.14,Paid,Sale,2994,518,307
1795,TXN-1795-EBT,2024-07-27,4305657.48,0.0,0.0,Paid,Sale,7713,556,113
1796,TXN-1796-CVQ,2023-04-11,3515931.88,351593.19,105477.96,Pending,Sale,7078,455,320
1797,TXN-1797-YUU,2022-01-31,55226.25,7731.68,1656.79,Cancelled,Deposit,7648,161,396
1798,TXN-1798-ZAZ,2022-08-08,61347.28,6134.73,0.0,Paid,Deposit,757,273,150
1799,TXN-1799-UEZ,2021-11-24,15477.79,1547.78,773.89,Paid,Rent,4706,317,193
1800,TXN-1800-DFU,2022-12-29,47918.06,4791.81,2395.9,Cancelled,Deposit,7226,594,76
1801,TXN-1801-ILP,2022-02-21,1008816.45,141234.3,50440.82,Cancelled,Sale,150,489,381
1802,TXN-1802-JXX,2023-09-19,32840.78,4597.71,328.41,Pending,Rent,5232,489,211
1803,TXN-1803-KWI,2024-03-21,3323454.61,332345.46,33234.55,Pending,Sale,4352,47,161
1804,TXN-1804-NZD,2022-01-17,91214.36,12770.01,0.0,Pending,Deposit,914,577,48
1805,TXN-1805-ECD,2024-10-23,61755.98,6175.6,3087.8,Pending,Rent,1039,552,289
1806,TXN-1806-WZR,2022-12-18,32746.89,4584.56,0.0,Cancelled,Rent,6609,469,218
1807,TXN-1807-OKV,2022-07-07,3261297.34,163064.87,97838.92,Paid,Sale,5003,84,298
1808,TXN-1808-WLI,2022-04-12,130935.68,6546.78,0.0,Pending,Rent,3118,260,61
1809,TXN-1809-CDE,2025-07-18,3754178.07,375417.81,187708.9,Pending,Sale,3566,594,251
1810,TXN-1810-PSV,2023-09-09,4350348.29,435034.83,217517.41,Cancelled,Sale,2610,589,56
1811,TXN-1811-UUE,2025-08-27,54118.91,7576.65,2705.95,Paid,Deposit,6441,218,372
1812,TXN-1812-URN,2023-04-10,113277.68,15858.88,5663.88,Paid,Rent,5420,311,139
1813,TXN-1813-VBH,2022-01-06,22729.55,3182.14,0.0,Paid,Rent,2226,35,178
1814,TXN-1814-FDK,2025-06-24,1773959.35,0.0,53218.78,Pending,Sale,7941,374,380
1815,TXN-1815-GPH,2024-04-15,39565.37,3956.54,0.0,Cancelled,Deposit,7887,289,128
1816,TXN-1816-LMJ,2022-01-14,77671.77,7767.18,776.72,Pending,Rent,6806,552,161
1817,TXN-1817-OGC,2023-11-03,139503.3,13950.33,4185.1,Pending,Rent,3191,222,248
1818,TXN-1818-IRW,2023-01-11,87555.36,12257.75,4377.77,Cancelled,Deposit,2758,345,360
1819,TXN-1819-OFK,2023-07-17,21909.77,2190.98,219.1,Paid,Rent,3359,216,120
1820,TXN-1820-QLG,2023-03-27,18106.18,1810.62,181.06,Paid,Deposit,5805,342,10
1821,TXN-1821-IRL,2025-10-10,54930.8,7690.31,549.31,Cancelled,Rent,5619,461,79
1822,TXN-1822-RMH,2022-07-23,45030.09,4503.01,2251.5,Paid,Rent,5121,147,240
1823,TXN-1823-CZD,2025-05-20,92986.1,4649.31,4649.31,Pending,Rent,7756,569,294
1824,TXN-1824-BLB,2022-05-14,135610.86,0.0,1356.11,Pending,Rent,188,241,206
1825,TXN-1825-LAC,2025-07-30,96266.86,4813.34,2888.01,Paid,Deposit,3565,314,132
1826,TXN-1826-JGW,2022-03-28,3285334.62,459946.85,164266.73,Paid,Sale,5669,370,20
1827,TXN-1827-EZW,2024-12-04,126047.56,17646.66,6302.38,Cancelled,Rent,3542,364,111
1828,TXN-1828-NLR,2022-10-26,79729.93,11162.19,0.0,Pending,Rent,4305,263,68
1829,TXN-1829-DFF,2022-03-27,21624.37,0.0,1081.22,Paid,Deposit,2359,578,30
1830,TXN-1830-EXY,2024-10-11,79653.88,0.0,3982.69,Paid,Rent,7741,439,294
1831,TXN-1831-ZMD,2022-01-17,2797658.88,0.0,139882.94,Cancelled,Sale,2811,181,173
1832,TXN-1832-JEF,2024-09-05,74503.3,10430.46,0.0,Pending,Deposit,606,358,215
1833,TXN-1833-BPS,2024-03-04,1138420.8,0.0,56921.04,Cancelled,Sale,5120,522,69
1834,TXN-1834-AXW,2024-06-18,1873136.39,93656.82,18731.36,Cancelled,Sale,378,22,265
1835,TXN-1835-XRI,2025-05-05,1851935.97,92596.8,92596.8,Pending,Sale,2523,594,6
1836,TXN-1836-YMQ,2025-10-07,95984.52,4799.23,2879.54,Cancelled,Deposit,1899,183,218
1837,TXN-1837-VKO,2025-04-21,2247527.55,0.0,112376.38,Cancelled,Sale,2306,101,279
1838,TXN-1838-OQC,2024-06-10,75754.3,0.0,0.0,Cancelled,Deposit,4729,361,309
1839,TXN-1839-DTE,2025-04-24,113120.08,15836.81,3393.6,Paid,Rent,5688,179,290
1840,TXN-1840-BHI,2025-05-14,27288.87,1364.44,1364.44,Cancelled,Deposit,2026,70,51
1841,TXN-1841-SXF,2025-02-16,86636.71,8663.67,2599.1,Paid,Rent,7420,97,131
1842,TXN-1842-XJG,2022-12-04,4476799.32,223839.97,0.0,Pending,Sale,673,149,11
1843,TXN-1843-LXZ,2022-09-16,48044.57,6726.24,1441.34,Paid,Deposit,4938,395,218
1844,TXN-1844-PMS,2024-04-12,4728331.66,236416.58,236416.58,Pending,Sale,1777,588,145
1845,TXN-1845-HNI,2022-04-27,22231.36,2223.14,1111.57,Paid,Deposit,7214,294,78
1846,TXN-1846-NSM,2022-06-16,12975.55,1297.56,0.0,Cancelled,Rent,3884,491,120
1847,TXN-1847-QTT,2023-04-02,4462696.67,624777.53,223134.83,Paid,Sale,1996,10,371
1848,TXN-1848-OOP,2025-06-18,84920.44,4246.02,0.0,Pending,Deposit,5602,82,229
1849,TXN-1849-HHA,2022-05-22,148903.3,14890.33,1489.03,Paid,Rent,1298,367,20
1850,TXN-1850-FMJ,2024-06-17,68259.96,3413.0,2047.8,Cancelled,Deposit,3478,455,313
1851,TXN-1851-SXE,2022-03-26,93732.1,4686.61,4686.61,Paid,Deposit,5192,313,342
1852,TXN-1852-DGV,2025-05-01,124388.46,17414.38,1243.88,Cancelled,Rent,3233,572,364
1853,TXN-1853-YNK,2021-10-28,126975.1,0.0,1269.75,Cancelled,Rent,4180,540,288
1854,TXN-1854-HVR,2023-05-11,2867250.77,401415.11,143362.54,Pending,Sale,7926,447,223
1855,TXN-1855-VBO,2022-04-28,38854.1,0.0,0.0,Pending,Deposit,4079,552,193
1856,TXN-1856-LOC,2023-04-02,93521.25,4676.06,4676.06,Cancelled,Deposit,148,454,191
1857,TXN-1857-JYJ,2025-01-24,2188980.02,218898.0,0.0,Cancelled,Sale,7842,391,157
1858,TXN-1858-VKO,2025-03-27,2717155.87,0.0,27171.56,Paid,Sale,2595,498,109
1859,TXN-1859-PUA,2024-04-29,2258265.82,0.0,112913.29,Paid,Sale,2341,21,132
1860,TXN-1860-BID,2023-04-15,56917.01,5691.7,569.17,Cancelled,Deposit,4644,71,65
1861,TXN-1861-JNJ,2024-08-27,2379000.14,333060.02,71370.0,Pending,Sale,2036,468,25
1862,TXN-1862-AVD,2021-11-01,5748.79,804.83,57.49,Pending,Deposit,4335,103,146
1863,TXN-1863-QKI,2024-05-22,88322.77,4416.14,2649.68,Paid,Deposit,2604,31,37
1864,TXN-1864-VTW,2024-05-19,2249749.4,0.0,0.0,Cancelled,Sale,7395,65,335
1865,TXN-1865-UXR,2022-08-29,89163.66,12482.91,4458.18,Paid,Rent,2649,524,151
1866,TXN-1866-DZN,2022-05-26,22599.79,0.0,0.0,Cancelled,Rent,7819,94,109
1867,TXN-1867-BND,2022-12-31,1335.4,186.96,40.06,Cancelled,Deposit,5713,68,337
1868,TXN-1868-LHJ,2023-10-16,38302.93,5362.41,0.0,Pending,Rent,1562,95,227
1869,TXN-1869-VDM,2021-12-04,3537700.86,495278.12,35377.01,Pending,Sale,1911,7,91
1870,TXN-1870-RZC,2024-07-02,16680.79,0.0,0.0,Paid,Rent,1746,242,301
1871,TXN-1871-DLM,2025-04-12,4548992.83,636859.0,45489.93,Paid,Sale,801,297,286
1872,TXN-1872-KYA,2024-03-06,1114361.72,55718.09,33430.85,Paid,Sale,6776,565,312
1873,TXN-1873-BFK,2022-04-08,1062738.39,148783.37,31882.15,Pending,Sale,1,426,36
1874,TXN-1874-LSI,2022-02-26,948464.41,47423.22,28453.93,Paid,Sale,6935,437,203
1875,TXN-1875-IHP,2023-06-08,4069.29,0.0,122.08,Pending,Rent,7995,278,124
1876,TXN-1876-VUX,2023-06-05,77408.74,0.0,0.0,Pending,Deposit,684,66,282
1877,TXN-1877-PVM,2022-10-04,131505.11,6575.26,0.0,Cancelled,Rent,2777,54,39
1878,TXN-1878-TAR,2024-03-27,61802.11,8652.3,0.0,Paid,Deposit,922,586,164
1879,TXN-1879-KYF,2022-06-25,981589.91,98158.99,49079.5,Pending,Sale,3948,416,304
1880,TXN-1880-HCM,2022-04-17,1462126.08,146212.61,43863.78,Cancelled,Sale,4973,448,210
1881,TXN-1881-UKX,2025-07-18,2405837.15,240583.71,120291.86,Pending,Sale,6904,341,189
1882,TXN-1882-GUK,2023-08-07,4774012.46,477401.25,238700.62,Pending,Sale,68,280,83
1883,TXN-1883-JYT,2024-04-09,25487.79,2548.78,1274.39,Paid,Deposit,6203,59,195
1884,TXN-1884-DKA,2024-12-14,110283.59,0.0,1102.84,Pending,Rent,6393,504,169
1885,TXN-1885-FPX,2025-10-04,2225268.71,222526.87,0.0,Pending,Sale,6367,511,52
1886,TXN-1886-BNX,2022-03-22,1524344.37,0.0,76217.22,Cancelled,Sale,455,378,281
1887,TXN-1887-EYD,2025-01-02,69475.56,0.0,694.76,Pending,Rent,6437,339,178
1888,TXN-1888-YYA,2024-06-22,12538.59,0.0,376.16,Pending,Rent,4030,562,192
1889,TXN-1889-HCO,2022-08-11,120205.73,12020.57,1202.06,Cancelled,Rent,6014,297,43
1890,TXN-1890-SPE,2022-10-04,1254344.54,175608.24,62717.23,Cancelled,Sale,7971,267,389
1891,TXN-1891-SYG,2021-12-04,3640790.01,364079.0,0.0,Paid,Sale,154,543,272
1892,TXN-1892-QPY,2025-06-29,12115.56,1696.18,121.16,Pending,Rent,2691,127,113
1893,TXN-1893-OAF,2023-10-10,143354.59,0.0,4300.64,Paid,Rent,4177,259,313
1894,TXN-1894-PMM,2025-05-09,20108.48,0.0,603.25,Paid,Deposit,2088,65,207
1895,TXN-1895-RKZ,2025-06-16,132645.83,0.0,6632.29,Cancelled,Rent,7161,6,224
1896,TXN-1896-GFY,2023-08-18,81137.85,0.0,2434.14,Paid,Deposit,87,46,216
1897,TXN-1897-NQM,2024-06-09,145243.27,7262.16,1452.43,Cancelled,Rent,3490,369,292
1898,TXN-1898-FBM,2022-07-19,72727.82,0.0,0.0,Pending,Rent,6130,479,197
1899,TXN-1899-BNU,2025-06-05,3650616.6,365061.66,0.0,Paid,Sale,2061,125,232
1900,TXN-1900-XQL,2025-03-06,1885017.75,0.0,94250.89,Pending,Sale,6526,507,218
1901,TXN-1901-VJA,2022-10-10,19252.46,0.0,0.0,Pending,Deposit,6208,114,360
1902,TXN-1902-CCO,2022-05-10,67575.24,3378.76,2027.26,Pending,Rent,7476,485,280
1903,TXN-1903-IBX,2025-01-21,870457.63,121864.07,43522.88,Pending,Sale,2971,468,220
1904,TXN-1904-UKQ,2025-02-22,147342.6,20627.96,1473.43,Cancelled,Rent,6547,47,218
1905,TXN-1905-CVD,2021-10-21,10528.4,526.42,315.85,Cancelled,Deposit,757,164,87
1906,TXN-1906-BES,2022-11-12,2966598.03,0.0,29665.98,Paid,Sale,7079,121,129
1907,TXN-1907-UAT,2023-09-23,3150996.08,315099.61,157549.8,Cancelled,Sale,2969,163,228
1908,TXN-1908-BTD,2024-11-17,81635.77,8163.58,0.0,Cancelled,Rent,1820,201,213
1909,TXN-1909-UER,2024-10-25,3327820.13,0.0,99834.6,Cancelled,Sale,5554,591,49
1910,TXN-1910-CUF,2024-12-10,12501.9,1750.27,625.1,Cancelled,Deposit,4785,275,143
1911,TXN-1911-MPD,2025-09-09,2797341.69,0.0,27973.42,Cancelled,Sale,6018,547,273
1912,TXN-1912-CSD,2023-01-07,44507.46,2225.37,0.0,Cancelled,Rent,6343,170,172
1913,TXN-1913-BDV,2022-11-11,94077.43,0.0,0.0,Paid,Deposit,1771,425,46
1914,TXN-1914-YUT,2023-01-27,3822254.68,0.0,191112.73,Cancelled,Sale,2931,503,333
1915,TXN-1915-JCP,2022-02-19,97278.93,13619.05,972.79,Pending,Deposit,1380,49,373
1916,TXN-1916-SYF,2024-12-17,7558.3,755.83,0.0,Pending,Rent,511,232,187
1917,TXN-1917-DQQ,2021-10-31,44199.71,0.0,2209.99,Cancelled,Rent,1010,401,221
1918,TXN-1918-HRF,2025-05-16,30922.54,3092.25,1546.13,Cancelled,Rent,3387,156,290
1919,TXN-1919-OCU,2022-05-02,105215.21,10521.52,1052.15,Pending,Sale,1580,396,24
1920,TXN-1920-YJE,2022-05-20,1249512.36,0.0,12495.12,Paid,Sale,4207,500,93
1921,TXN-1921-QQO,2023-02-26,3409941.12,0.0,170497.06,Cancelled,Sale,2673,283,181
1922,TXN-1922-VEI,2023-05-19,36201.16,5068.16,362.01,Cancelled,Rent,2198,19,310
1923,TXN-1923-AER,2022-03-22,2569567.06,128478.35,77087.01,Paid,Sale,7063,573,251
1924,TXN-1924-YJY,2021-12-01,88893.99,0.0,4444.7,Pending,Deposit,6183,58,23
1925,TXN-1925-NBZ,2023-06-20,69682.03,6968.2,696.82,Cancelled,Deposit,2643,553,146
1926,TXN-1926-LUE,2024-04-26,2003413.9,0.0,60102.42,Pending,Sale,6187,578,115
1927,TXN-1927-OUF,2024-01-07,57125.4,7997.56,0.0,Cancelled,Rent,508,231,356
1928,TXN-1928-IGG,2024-12-11,69448.9,6944.89,694.49,Pending,Rent,4372,509,16
1929,TXN-1929-NRF,2025-05-03,28202.13,3948.3,0.0,Cancelled,Rent,3056,6,142
1930,TXN-1930-YZS,2024-02-04,63766.08,3188.3,0.0,Pending,Deposit,6803,323,379
1931,TXN-1931-SJY,2024-03-12,55894.62,0.0,558.95,Pending,Rent,3850,16,61
1932,TXN-1932-EKG,2025-10-05,4269208.48,213460.42,0.0,Cancelled,Sale,3486,270,185
1933,TXN-1933-YAU,2024-12-21,75898.71,0.0,0.0,Cancelled,Deposit,7734,49,161
1934,TXN-1934-PSX,2022-07-17,92355.95,9235.59,4617.8,Paid,Rent,4469,336,248
1935,TXN-1935-UEK,2022-08-29,1852801.0,185280.1,18528.01,Pending,Sale,7397,556,257
1936,TXN-1936-UQE,2022-02-22,1089162.57,54458.13,32674.88,Paid,Sale,2519,25,192
1937,TXN-1937-UMI,2023-12-07,116870.48,5843.52,1168.7,Paid,Rent,3641,168,173
1938,TXN-1938-PIX,2024-10-22,73988.55,0.0,2219.66,Pending,Rent,3035,144,271
1939,TXN-1939-NAM,2023-05-18,1162512.69,116251.27,11625.13,Pending,Sale,7360,58,56
1940,TXN-1940-UDU,2025-09-09,30885.84,4324.02,926.58,Paid,Rent,3835,83,44
1941,TXN-1941-WLR,2022-05-01,868734.48,0.0,26062.03,Paid,Sale,5895,371,59
1942,TXN-1942-SDC,2023-12-13,77938.96,0.0,2338.17,Paid,Deposit,4202,26,180
1943,TXN-1943-UET,2022-06-29,1183486.57,165688.12,35504.6,Cancelled,Sale,1042,23,362
1944,TXN-1944-YRW,2025-02-17,53137.58,5313.76,0.0,Pending,Deposit,7578,43,137
1945,TXN-1945-ZKX,2025-01-07,2285154.49,114257.72,22851.54,Pending,Sale,3505,595,306
1946,TXN-1946-DMH,2023-12-20,87782.41,8778.24,4389.12,Paid,Rent,3336,149,398
1947,TXN-1947-QUL,2024-11-17,4391916.76,0.0,43919.17,Cancelled,Sale,4186,477,310
1948,TXN-1948-UDP,2023-11-08,86906.99,0.0,4345.35,Paid,Deposit,3029,183,101
1949,TXN-1949-XSX,2022-05-16,68759.26,0.0,3437.96,Paid,Rent,3007,423,98
1950,TXN-1950-RIZ,2024-10-31,126062.94,17648.81,1260.63,Cancelled,Sale,1219,309,60
1951,TXN-1951-DDW,2024-08-11,2160896.84,108044.84,64826.91,Cancelled,Sale,6925,305,312
1952,TXN-1952-VCU,2024-07-22,3050658.01,427092.12,152532.9,Cancelled,Sale,6670,72,287
1953,TXN-1953-EPM,2022-04-03,84549.18,4227.46,4227.46,Pending,Rent,2353,195,217
1954,TXN-1954-BLT,2024-11-15,65482.27,6548.23,1964.47,Cancelled,Deposit,5555,200,40
1955,TXN-1955-UTB,2025-09-20,24803.21,0.0,744.1,Paid,Rent,7939,287,187
1956,TXN-1956-TMJ,2025-06-09,97687.19,0.0,2930.62,Pending,Rent,6178,557,295
1957,TXN-1957-FGZ,2023-06-30,954125.51,133577.57,47706.28,Pending,Sale,5745,239,331
1958,TXN-1958-YRQ,2023-08-25,75301.87,0.0,753.02,Paid,Deposit,6399,234,119
1959,TXN-1959-FNI,2022-03-06,1728483.69,86424.18,17284.84,Cancelled,Sale,65,288,76
1960,TXN-1960-WLW,2024-05-05,3563982.4,0.0,178199.12,Paid,Sale,4245,538,320
1961,TXN-1961-LAH,2024-01-30,286934.71,14346.74,14346.74,Paid,Sale,6296,149,163
1962,TXN-1962-NEA,2022-03-19,62363.28,3118.16,3118.16,Pending,Rent,2118,6,9
1963,TXN-1963-NOY,2022-12-25,106345.11,0.0,5317.26,Cancelled,Rent,3513,528,152
1964,TXN-1964-LFT,2024-07-30,23460.18,1173.01,1173.01,Pending,Deposit,1252,399,18
1965,TXN-1965-NLX,2024-01-17,119702.48,16758.35,1197.02,Pending,Rent,3905,519,307
1966,TXN-1966-KFH,2025-07-02,3172359.68,444130.36,31723.6,Cancelled,Sale,4125,30,179
1967,TXN-1967-YBP,2022-10-14,59168.62,2958.43,591.69,Paid,Deposit,475,569,393
1968,TXN-1968-AXG,2022-08-18,54325.23,0.0,0.0,Cancelled,Rent,7233,45,285
1969,TXN-1969-AIL,2025-03-14,2438134.78,243813.48,121906.74,Pending,Sale,6531,595,274
1970,TXN-1970-NJH,2023-07-21,3006879.04,420963.07,30068.79,Paid,Sale,413,478,182
1971,TXN-1971-RNT,2022-02-13,47773.75,6688.33,477.74,Pending,Deposit,27,577,256
1972,TXN-1972-OMP,2025-07-26,3506650.95,0.0,175332.55,Cancelled,Sale,3772,541,348
1973,TXN-1973-QWS,2023-06-14,2196799.82,0.0,109839.99,Pending,Sale,7762,588,195
1974,TXN-1974-RPU,2023-06-01,21025.04,0.0,210.25,Pending,Deposit,6993,517,345
1975,TXN-1975-YRE,2022-03-14,22179.44,1108.97,665.38,Paid,Deposit,4817,49,156
1976,TXN-1976-LSS,2022-08-03,2858.96,0.0,142.95,Cancelled,Rent,4459,273,190
1977,TXN-1977-TWQ,2024-08-18,46541.74,2327.09,465.42,Cancelled,Rent,6359,77,343
1978,TXN-1978-TUW,2023-10-31,75142.85,10520.0,3757.14,Paid,Deposit,2339,104,337
1979,TXN-1979-ZFC,2025-05-03,79622.11,0.0,796.22,Pending,Deposit,1778,127,18
1980,TXN-1980-AHL,2022-09-30,21044.29,2104.43,631.33,Pending,Deposit,4578,5,313
1981,TXN-1981-UHM,2022-12-14,95945.36,0.0,2878.36,Cancelled,Deposit,7442,544,230
1982,TXN-1982-WKF,2024-06-16,76355.61,7635.56,3817.78,Cancelled,Rent,2021,198,127
1983,TXN-1983-MDU,2023-04-12,4589044.81,229452.24,0.0,Paid,Sale,3751,139,195
1984,TXN-1984-LGT,2023-04-26,3548488.15,496788.34,177424.41,Cancelled,Sale,576,517,349
1985,TXN-1985-IHY,2024-07-07,3626045.44,362604.54,181302.27,Cancelled,Sale,5957,425,149
1986,TXN-1986-ODN,2025-09-11,9419.32,0.0,470.97,Cancelled,Deposit,5602,311,110
1987,TXN-1987-VIH,2024-09-29,1138956.08,159453.85,11389.56,Cancelled,Sale,4553,9,356
1988,TXN-1988-GVG,2022-05-13,93633.42,13108.68,0.0,Paid,Sale,6357,343,358
1989,TXN-1989-SOJ,2023-10-18,107986.89,0.0,3239.61,Paid,Rent,3427,539,267
1990,TXN-1990-KQK,2024-07-06,35099.39,0.0,350.99,Cancelled,Deposit,2734,328,246
1991,TXN-1991-FLR,2025-06-28,78878.6,0.0,2366.36,Paid,Deposit,6013,451,99
1992,TXN-1992-YRL,2024-03-11,34554.69,3455.47,1727.73,Paid,Deposit,7972,123,241
1993,TXN-1993-DFK,2024-12-25,82114.04,8211.4,2463.42,Paid,Deposit,2213,493,301
1994,TXN-1994-VNT,2024-09-23,13939.13,696.96,696.96,Paid,Deposit,1609,114,251
1995,TXN-1995-BGL,2022-04-25,18163.94,2542.95,908.2,Pending,Deposit,5918,40,177
1996,TXN-1996-UQT,2022-03-18,52449.73,0.0,2622.49,Cancelled,Rent,1105,33,267
1997,TXN-1997-VHY,2024-10-04,2072012.57,0.0,62160.38,Pending,Sale,2247,411,126
1998,TXN-1998-BFI,2025-04-25,53608.02,2680.4,0.0,Cancelled,Rent,3679,302,205
1999,TXN-1999-FEZ,2023-04-10,76601.06,7660.11,3830.05,Pending,Deposit,5034,498,258
2000,TXN-2000-FCZ,2024-02-18,16348.81,1634.88,163.49,Pending,Rent,5171,129,158
2001,TXN-2001-RSN,2022-05-27,53980.12,7557.22,2699.01,Paid,Rent,2737,576,400
2002,TXN-2002-VBW,2023-04-09,83886.76,0.0,4194.34,Paid,Deposit,4999,183,290
2003,TXN-2003-EGM,2024-02-24,7612.91,761.29,0.0,Pending,Deposit,1109,431,238
2004,TXN-2004-NDX,2024-03-04,141466.84,14146.68,0.0,Paid,Rent,5458,25,47
2005,TXN-2005-RYR,2022-07-03,98645.37,4932.27,4932.27,Cancelled,Deposit,4234,168,221
2006,TXN-2006-UAD,2023-10-16,488412.46,24420.62,4884.12,Cancelled,Sale,4404,539,108
