"unit_id","type","status","price","location","floor_number","transaction_id","customer_id","portfolio_id","project_id"
"564","Apartment","Reserved","700000.61","Port Susanmouth","7","3961.0","3998.0","216.0","174"
"565","Apartment","Available","1685493.27","Johnsontown","10","265.0","849.0","351.0","162"
"566","Villa","Sold","935646.65","Alexandershire","10","6295.0","1938.0","247.0","109"
"567","Apartment","Available","1384939.55","Lake Rachel","14","","","","85"
"568","Commercial","Sold","1244535.14","North Jaredborough","15","138.0","4874.0","162.0","22"
"569","Commercial","Sold","983878.75","Robertmouth","1","","","","114"
"570","Villa","Under Construction","1811251.05","Lake Jordanfort","1","","","247.0","173"
"571","Commercial","Reserved","2215496.47","Port Christopher","11","1194.0","6681.0","59.0","121"
"572","Commercial","Under Construction","62770.67","West Dylan","17","","","18.0","102"
"573","Apartment","Under Construction","2337360.47","Lake Aaron","19","","","7.0","144"
"574","Apartment","Reserved","1303212.08","Randyborough","3","","","164.0","158"
"575","Villa","Available","1766793.11","Jennifermouth","7","","","48.0","88"
"576","Commercial","Under Construction","2146280.19","South Lauraview","12","1762.0","6376.0","","9"
"577","Villa","Reserved","1194404.05","North Jennifer","14","495.0","5444.0","332.0","21"
"578","Commercial","Sold","2095686.48","Whiteberg","2","3439.0","7561.0","173.0","64"
"579","Villa","Sold","485168.56","South Saraburgh","2","","","","173"
"580","Studio","Reserved","439960.46","South Christina","18","5105.0","5490.0","171.0","91"
"581","Villa","Available","1660804.85","Benjaminburgh","3","","","18.0","3"
"582","Villa","Available","2181850.36","Michaelberg","17","","","","97"
"583","Apartment","Available","2236444.13","North Lauriefurt","0","2367.0","1648.0","324.0","87"
"584","Commercial","Sold","1627164.12","East Bradley","10","6322.0","3550.0","265.0","113"
"585","Commercial","Sold","1337448.61","Mitchellchester","13","","","","155"
"586","Studio","Sold","861913.06","East Thomasstad","12","5828.0","3292.0","","180"
"587","Villa","Reserved","2451001.02","Ryanborough","6","2934.0","6524.0","86.0","135"
"588","Villa","Available","833254.43","Sherriton","16","","","103.0","115"
"589","Villa","Sold","1873255.96","North Amyton","12","","","21.0","61"
"590","Commercial","Available","1353355.41","Deniseside","7","","","314.0","87"
"591","Villa","Reserved","1540855.24","Floresland","17","","","375.0","170"
"592","Studio","Reserved","1014027.35","Sandersfurt","5","","","106.0","101"
"593","Commercial","Available","2413816.66","Toddshire","16","","","208.0","11"
"594","Villa","Reserved","1450621.7","Ruthbury","15","","","335.0","37"
"595","Villa","Available","2347579.69","Ginatown","11","","","90.0","24"
"596","Villa","Sold","68598.97","Jamesport","19","6927.0","1148.0","","46"
"597","Commercial","Reserved","1453042.93","Deannaborough","7","","","","161"
"598","Studio","Available","1807107.88","Gonzalezside","1","","","335.0","106"
"599","Apartment","Available","1875446.42","South Dennis","13","","","","43"
"600","Apartment","Sold","2267193.36","Roberttown","4","","","378.0","28"
"601","Studio","Reserved","60783.94","Jacktown","15","","","326.0","40"
"602","Studio","Sold","50808.89","Lake William","20","2552.0","7414.0","143.0","147"
"603","Apartment","Sold","1207045.48","North Christopherland","5","","","106.0","12"
"604","Villa","Reserved","121769.58","Phelpschester","14","","","295.0","169"
"605","Apartment","Sold","2437604.76","Andreabury","15","","","290.0","69"
"606","Apartment","Reserved","594059.68","East Christophershire","2","6762.0","3830.0","96.0","121"
"607","Villa","Available","1208028.59","Charlesside","1","3069.0","1008.0","321.0","69"
"608","Apartment","Reserved","199787.19","Lake Chrisstad","19","","","208.0","152"
"609","Commercial","Available","1329018.62","South Lauren","3","","","","173"
"610","Commercial","Under Construction","980892.51","Masonfurt","3","2380.0","2995.0","293.0","74"
"611","Studio","Sold","159417.07","Glennville","9","","","","89"
"612","Commercial","Available","871054.45","Campbellhaven","19","6676.0","5318.0","90.0","174"
"613","Studio","Under Construction","1009018.25","Stephensstad","10","","","348.0","66"
"614","Studio","Sold","2475307.65","Port Cody","7","","","95.0","95"
"615","Commercial","Sold","559320.39","Nicholasbury","18","","","347.0","81"
"616","Studio","Reserved","1384710.06","Reevesview","4","","","77.0","18"
"617","Studio","Available","2468923.1","Lake Bettyville","19","2658.0","7811.0","222.0","44"
"618","Villa","Reserved","1990447.06","Nicolechester","13","5509.0","2701.0","138.0","43"
"619","Villa","Reserved","2483750.38","South Kevinport","9","","","217.0","58"
"620","Studio","Reserved","2422330.87","Osbornechester","14","","","29.0","111"
"621","Studio","Reserved","1249371.88","Chambersville","0","6092.0","3551.0","","40"
"622","Commercial","Sold","1756120.83","Munozview","19","5341.0","1409.0","127.0","176"
"623","Villa","Under Construction","320585.66","West Charles","12","","","","147"
"624","Studio","Available","1130814.62","New Kimmouth","8","","","","108"
"625","Studio","Sold","2032095.43","North Frankstad","9","4664.0","455.0","","3"
"626","Villa","Available","1288071.54","South Daniellefurt","3","","","335.0","170"
"627","Apartment","Available","1771612.63","South Justin","7","6080.0","1964.0","5.0","100"
"628","Villa","Under Construction","1877090.76","Carterburgh","16","","","86.0","152"
"629","Commercial","Under Construction","670999.4","New Tyler","15","","","36.0","71"
"630","Apartment","Reserved","2195463.46","Branchfort","7","","","395.0","147"
"631","Apartment","Sold","1176564.96","New Robert","5","","","392.0","21"
"632","Studio","Sold","564953.5","Murphyborough","12","","","","82"
"633","Apartment","Reserved","2170268.91","Lake Taylor","7","","","145.0","180"
"634","Studio","Reserved","1073656.07","Lake Brendastad","12","6007.0","3761.0","319.0","158"
"635","Apartment","Available","1888265.47","New Paulaton","0","5312.0","1613.0","144.0","114"
"636","Apartment","Reserved","1392681.03","Sandrachester","6","5001.0","5970.0","258.0","10"
"637","Apartment","Reserved","985585.79","Wilsonshire","3","3358.0","3427.0","257.0","143"
"638","Apartment","Reserved","2034197.22","Ibarrafort","0","","","280.0","79"
"639","Commercial","Sold","1481951.33","Marquezberg","17","2144.0","6777.0","229.0","144"
"640","Villa","Reserved","1006877.15","Navarroside","1","","","","79"
"641","Commercial","Available","318514.78","Port Matthew","20","","","270.0","87"
"642","Villa","Reserved","2243841.02","New Hunter","16","","","","86"
"643","Studio","Available","136900.48","Hartmanmouth","13","","","58.0","27"
"644","Villa","Under Construction","2164809.0","Lake Sarah","11","","","","1"
"645","Villa","Available","931905.74","Reginaport","10","","","31.0","157"
"646","Apartment","Reserved","1616379.97","Masonburgh","0","","","296.0","107"
"647","Commercial","Reserved","2309389.32","Walshfort","16","","","255.0","32"
"648","Commercial","Available","421681.21","South Brenttown","6","","","280.0","162"
"649","Villa","Under Construction","1439028.67","West Ashley","11","1973.0","7151.0","332.0","165"
"650","Apartment","Sold","1922860.51","North Rebecca","0","","","287.0","26"
"651","Apartment","Under Construction","1906080.39","Michelleborough","0","","","246.0","150"
"652","Studio","Reserved","1337798.19","Lake Suzanne","14","","","","138"
"653","Apartment","Available","1580611.68","West Amyborough","5","2087.0","2416.0","374.0","153"
"654","Studio","Sold","1905941.14","Douglasborough","13","807.0","7910.0","","15"
"655","Apartment","Under Construction","2110517.71","North Ricky","12","","","380.0","151"
"656","Apartment","Sold","1916442.09","East Barry","10","","","296.0","136"
"657","Villa","Under Construction","917312.11","Port Elizabethshire","3","","","174.0","124"
"658","Studio","Under Construction","2491979.68","Richardsonborough","17","4416.0","2108.0","325.0","19"
"659","Commercial","Under Construction","1114531.6","Smithborough","7","514.0","3233.0","","129"
"660","Studio","Reserved","109938.52","North Wendy","4","","","273.0","82"
"661","Commercial","Under Construction","938411.53","Douglasland","17","","","158.0","157"
"662","Apartment","Reserved","363068.24","South Jamesfort","9","","","388.0","32"
"663","Commercial","Under Construction","347534.41","Allisonburgh","19","","","392.0","24"
"664","Villa","Reserved","739760.85","Dillonside","0","2932.0","4852.0","260.0","82"
"665","Villa","Under Construction","180769.96","Charleshaven","19","2491.0","2141.0","327.0","160"
"666","Commercial","Under Construction","1736854.86","Port Drew","13","","","198.0","110"
"667","Apartment","Available","231272.77","West Amanda","14","","","219.0","45"
"668","Apartment","Under Construction","548059.41","Rodriguezmouth","0","","","67.0","30"
"669","Commercial","Under Construction","277604.3","Bakerton","8","","","277.0","11"
"670","Commercial","Available","204760.94","Alexanderland","6","6726.0","7766.0","216.0","61"
"671","Villa","Available","705991.58","East David","3","24.0","3747.0","","95"
"672","Commercial","Available","1451152.47","Ethanburgh","2","","","209.0","57"
"673","Commercial","Reserved","2413479.61","East George","19","5394.0","7960.0","","130"
"674","Studio","Sold","2195113.8","Michelleside","4","5603.0","5097.0","","31"
"675","Apartment","Sold","2196038.12","Brookeview","4","","","34.0","146"
"676","Villa","Reserved","481364.24","Gabrielton","8","","","","64"
"677","Apartment","Sold","699022.62","Larsenland","6","","","325.0","144"
"678","Commercial","Sold","237163.63","Samanthaville","20","2064.0","3829.0","173.0","142"
"679","Apartment","Under Construction","1957247.43","Larsonmouth","20","6525.0","2519.0","298.0","81"
"680","Commercial","Sold","221049.94","Richardland","11","","","","83"
"681","Studio","Under Construction","1413904.39","Lindastad","1","","","278.0","99"
"682","Commercial","Under Construction","657295.15","Christianberg","13","","","70.0","125"
"683","Villa","Reserved","646441.8","Thompsonland","12","2232.0","6877.0","262.0","144"
"684","Studio","Reserved","2477276.39","Hawkinsbury","18","4317.0","6083.0","167.0","88"
"685","Commercial","Available","1904110.53","Port David","0","2692.0","3783.0","94.0","131"
"686","Villa","Under Construction","2100501.43","Mckenzieside","1","3861.0","4520.0","156.0","60"
"687","Apartment","Available","1451357.58","Morrisview","14","","","362.0","156"
"688","Villa","Available","2183985.0","North Theresaport","1","","","248.0","87"
"689","Commercial","Sold","1631451.82","Adamsland","7","","","25.0","137"
"690","Villa","Reserved","2368125.58","East Jessicahaven","10","6752.0","6104.0","","20"
"691","Apartment","Available","739279.54","New Mollystad","12","","","111.0","24"
"692","Villa","Sold","1508532.89","West Alexisstad","5","1776.0","4578.0","146.0","40"
"693","Villa","Under Construction","1740821.8","West Cynthia","10","","","195.0","141"
"694","Studio","Sold","1012696.4","Jodibury","1","389.0","2049.0","303.0","78"
"695","Villa","Reserved","2205284.56","Burkestad","4","","","128.0","174"
"696","Apartment","Sold","2450517.75","Romerostad","16","","","190.0","96"
"697","Studio","Under Construction","1259735.25","South Christinaland","2","310.0","965.0","204.0","136"
"698","Apartment","Under Construction","1007069.6","Hughesland","17","","","","128"
"699","Commercial","Available","1206247.92","Robinsonmouth","11","","","64.0","92"
"700","Apartment","Under Construction","2139205.03","Deannafurt","3","","","200.0","113"
"701","Villa","Under Construction","1631397.64","Erikaland","10","660.0","113.0","","38"
"702","Commercial","Sold","159692.31","Port Ralphborough","11","520.0","6501.0","162.0","101"
"703","Villa","Under Construction","1378316.28","South Anthonyborough","9","","","264.0","115"
"704","Studio","Under Construction","92385.3","Campbellton","17","4488.0","4477.0","72.0","46"
"705","Villa","Sold","1957411.66","Castillomouth","16","","","395.0","155"
"706","Villa","Reserved","854365.07","Port Christopher","8","","","352.0","27"
"707","Apartment","Reserved","1206418.33","Taylormouth","5","303.0","74.0","136.0","119"
"708","Commercial","Sold","2006761.36","New Stevenhaven","4","","","100.0","28"
"709","Apartment","Available","163799.6","Lake Andrea","8","","","265.0","58"
"710","Studio","Reserved","438426.76","Sloanhaven","7","231.0","6534.0","","9"
"711","Villa","Reserved","1025002.92","Lake Davidville","19","","","","76"
"712","Studio","Under Construction","613316.65","North Christopherborough","13","","","239.0","23"
"713","Villa","Reserved","877858.49","Erictown","18","","","98.0","18"
"714","Studio","Under Construction","2495528.11","Tamaraton","18","","","289.0","27"
"715","Studio","Under Construction","2072265.37","West Diana","2","","","7.0","116"
"716","Commercial","Sold","2215559.45","Deniseshire","9","1244.0","6605.0","","155"
"717","Commercial","Sold","2345783.85","South Rickeyland","7","","","53.0","55"
"718","Studio","Under Construction","885292.91","Amandaburgh","12","2982.0","2216.0","","62"
"719","Villa","Sold","777838.55","Austinfurt","0","","","291.0","40"
"720","Commercial","Under Construction","623453.11","Port Joshua","3","","","271.0","126"
"721","Apartment","Available","2083786.43","Cynthiaview","2","","","350.0","45"
"722","Studio","Reserved","1714902.06","Lake Rickyfurt","2","","","165.0","47"
"723","Studio","Sold","628621.36","Lindamouth","7","","","294.0","179"
"724","Commercial","Sold","973634.88","Baileychester","11","4184.0","7219.0","88.0","9"
"725","Studio","Under Construction","1291443.82","North Briannamouth","8","","","","99"
"726","Commercial","Reserved","1343943.14","Gibsonview","6","2799.0","5147.0","400.0","36"
"727","Apartment","Available","2227382.93","New Daniel","16","","","215.0","157"
"728","Studio","Under Construction","982387.03","Brianport","5","567.0","5270.0","189.0","84"
"729","Villa","Under Construction","2275883.87","Loganmouth","5","5759.0","4190.0","12.0","155"
"730","Villa","Sold","1131350.52","Kennedyside","10","","","","89"
"731","Villa","Sold","1878613.05","Ayerston","10","766.0","7536.0","220.0","69"
"732","Studio","Sold","2329123.08","Lake Robertshire","1","","","226.0","68"
"733","Studio","Under Construction","2273560.47","Coleburgh","5","2421.0","5863.0","330.0","12"
"734","Villa","Reserved","189534.52","North Alyssamouth","10","6677.0","796.0","309.0","128"
"735","Commercial","Sold","553975.52","South Anthonyville","14","","","32.0","23"
"736","Villa","Available","1218418.29","Pamelatown","3","","","263.0","131"
"737","Villa","Sold","1107308.01","Brianbury","17","6337.0","4238.0","","118"
"738","Villa","Available","1620184.58","West Adam","7","6834.0","3245.0","3.0","22"
"739","Studio","Available","2364537.17","Jamesberg","10","","","384.0","94"
"740","Commercial","Sold","325391.54","Mccartymouth","6","","","158.0","97"
"741","Villa","Under Construction","1157053.73","Brendanfort","14","3724.0","6000.0","271.0","143"
"742","Commercial","Under Construction","521407.04","Hollowayborough","20","","","102.0","165"
"743","Commercial","Sold","2240563.62","Kristinhaven","4","","","82.0","108"
"744","Apartment","Reserved","2413221.46","West Michaelton","0","3904.0","2924.0","387.0","35"
"745","Apartment","Sold","1222819.12","Port Lisaside","10","","","","95"
"746","Villa","Under Construction","304825.23","Jaybury","16","","","377.0","44"
"747","Villa","Reserved","1973971.93","Taylorfurt","20","5226.0","5228.0","353.0","91"
"748","Studio","Sold","1757996.31","West Tyrone","12","","","386.0","117"
"749","Commercial","Sold","918943.53","Kiddborough","9","","","89.0","49"
"750","Villa","Sold","2224148.31","Smithhaven","14","1079.0","5608.0","360.0","44"
"751","Villa","Available","2440788.13","Christown","5","","","278.0","127"
"752","Apartment","Reserved","1416741.93","Port Eric","9","6410.0","4410.0","214.0","74"
"753","Apartment","Reserved","1436033.38","West Wayne","11","204.0","6587.0","44.0","77"
"754","Villa","Available","778908.09","South Casey","15","4096.0","2341.0","12.0","124"
"755","Villa","Sold","1482039.79","Berryport","8","6335.0","6775.0","173.0","115"
"756","Studio","Reserved","1127123.69","New Levi","9","173.0","7713.0","56.0","126"
"757","Villa","Sold","790368.02","Emilyton","10","","","281.0","95"
"758","Studio","Reserved","214603.73","Kellyside","17","","","17.0","128"
"759","Studio","Under Construction","669134.26","Adriantown","13","2987.0","685.0","329.0","162"
"760","Studio","Available","534743.89","Lake Carol","7","","","","1"
"761","Commercial","Available","1378002.86","Kellerland","1","","","150.0","38"
"762","Commercial","Sold","1524091.55","Lamfort","3","898.0","5067.0","192.0","48"
"763","Studio","Reserved","1541000.72","Jacksonhaven","12","","","278.0","74"
"764","Commercial","Under Construction","1001043.45","Nancyfort","10","","","139.0","179"
"765","Villa","Available","1082012.85","Lake Kaylafort","15","","","152.0","166"
"766","Studio","Available","2093884.15","Lake Kennethstad","7","6010.0","6126.0","307.0","16"
"767","Apartment","Sold","1216770.39","East Loriport","14","","","309.0","58"
"768","Studio","Under Construction","2470044.66","West Davidburgh","19","4275.0","4195.0","327.0","169"
"769","Apartment","Reserved","1127062.21","Amyberg","9","2446.0","5870.0","18.0","112"
"770","Studio","Sold","1641473.31","Fosterfurt","14","2272.0","7985.0","","95"
"771","Studio","Reserved","173389.35","Fowlerport","19","","","85.0","22"
"772","Studio","Available","1650682.81","South Gary","10","2517.0","4433.0","275.0","4"
"773","Studio","Under Construction","2135994.67","New Stevenside","12","4462.0","4016.0","197.0","22"
"774","Studio","Reserved","2359021.7","Lindaville","0","5756.0","4283.0","358.0","179"
"775","Apartment","Reserved","2493435.5","Josephshire","19","","","","135"
"776","Apartment","Reserved","741337.68","East Christinafort","14","","","76.0","142"
"777","Apartment","Available","1459656.66","Knightstad","9","","","307.0","130"
"778","Commercial","Available","1154259.06","Lake Jacob","16","","","273.0","4"
"779","Villa","Under Construction","1431352.83","New Lorraineborough","15","","","306.0","132"
"780","Apartment","Sold","435759.75","Thomasview","9","4696.0","6498.0","1.0","128"
"781","Commercial","Reserved","2147566.45","Clarkfort","14","4933.0","4415.0","98.0","44"
"782","Studio","Available","2278443.91","South Brandonberg","10","3037.0","581.0","141.0","48"
"783","Studio","Sold","1151671.07","Freemanburgh","15","","","5.0","152"
"784","Villa","Available","737053.16","Port Thomas","8","","","39.0","9"
"785","Studio","Sold","395041.9","North Victoria","13","471.0","2882.0","373.0","59"
"786","Commercial","Reserved","1725223.82","South Christopherville","19","","","241.0","164"
"787","Commercial","Sold","814968.01","North Markport","18","","","193.0","79"
"788","Studio","Reserved","2278369.5","East Joshuaberg","14","","","144.0","8"
"789","Studio","Under Construction","1693980.56","North Kylefort","11","","","239.0","148"
"790","Villa","Sold","1631929.05","South Tammytown","18","","","279.0","22"
"791","Apartment","Reserved","1420535.18","Foxview","1","","","110.0","72"
"792","Studio","Under Construction","162152.03","West Julia","11","","","22.0","149"
"793","Villa","Reserved","2333209.97","South Ronald","16","","","","94"
"794","Villa","Available","1588446.86","Lake Dylan","14","","","131.0","140"
"795","Studio","Reserved","2485451.86","Port Ethan","4","13.0","6547.0","138.0","7"
"796","Studio","Sold","1366523.19","Greenbury","3","2282.0","2351.0","","124"
"797","Studio","Under Construction","1789771.69","Benjaminview","4","","","309.0","116"
"798","Commercial","Reserved","187713.42","Danielport","17","6559.0","2820.0","120.0","9"
"799","Apartment","Sold","1597753.63","Christopherstad","9","","","5.0","45"
"800","Apartment","Reserved","1923391.55","Lake Colleenhaven","9","2597.0","3182.0","290.0","7"
"801","Apartment","Available","1957360.02","North Tracy","13","","","","9"
"802","Apartment","Sold","1936773.55","Matthewsbury","0","","","","167"
"803","Villa","Reserved","604392.44","Lake Tiffanyville","16","723.0","1580.0","193.0","106"
"804","Studio","Under Construction","2439726.27","Stevenberg","0","","","3.0","165"
"805","Apartment","Available","2488196.2","Jerryview","3","5618.0","6764.0","249.0","139"
"806","Studio","Sold","235209.89","Arthurton","12","","","","126"
"807","Villa","Under Construction","2344293.74","Lake Monicamouth","1","5691.0","5060.0","","97"
"808","Villa","Reserved","759150.53","Jordanville","18","","","","113"
"809","Commercial","Available","1738746.0","Gallagherstad","8","","","","47"
"810","Villa","Available","878371.76","North Katie","3","","","","13"
"811","Studio","Reserved","2420998.09","Gillville","4","","","109.0","67"
"812","Villa","Reserved","298684.45","Kevinbury","3","71.0","518.0","328.0","170"
"813","Villa","Reserved","1269479.7","East Morganchester","10","","","186.0","99"
"814","Studio","Reserved","1098717.09","Rebeccatown","14","","","192.0","170"
"815","Commercial","Sold","848757.46","New Abigailfort","12","","","292.0","171"
"816","Apartment","Available","1631558.28","Ryanmouth","12","","","267.0","177"
"817","Commercial","Reserved","371086.57","Rodriguezhaven","12","","","129.0","101"
"818","Villa","Sold","1805822.92","South Kaitlynview","13","","","154.0","58"
"819","Apartment","Sold","2452450.7","Duranborough","19","","","159.0","129"
"820","Commercial","Under Construction","2021168.85","Margaretborough","17","","","291.0","39"
"821","Studio","Available","2157041.04","Nguyenland","12","4148.0","2635.0","154.0","47"
"822","Commercial","Sold","931110.02","West Cheryl","10","","","159.0","83"
"823","Studio","Reserved","845972.19","New Anthonychester","5","4180.0","6585.0","87.0","8"
"824","Studio","Available","1316768.47","East Margaretmouth","13","","","208.0","51"
"825","Apartment","Reserved","162030.21","Traciland","5","","","","172"
"826","Studio","Under Construction","2366127.43","South Sabrinaside","5","","","269.0","61"
"827","Apartment","Sold","402273.67","Port Brenda","5","","","164.0","13"
"828","Studio","Reserved","2262381.95","Garciatown","8","","","","44"
"829","Studio","Available","254776.44","Bennettbury","5","","","62.0","58"
"830","Studio","Sold","2065431.07","Port Amyshire","0","6700.0","1255.0","302.0","122"
"831","Apartment","Reserved","422308.19","New David","20","","","10.0","99"
"832","Commercial","Available","143422.45","Amandamouth","7","","","128.0","167"
"833","Villa","Reserved","1812749.15","Kristenmouth","20","","","391.0","134"
"834","Studio","Sold","736649.99","Lake Thomasville","19","","","95.0","132"
"835","Villa","Sold","1800515.57","West Veronicaton","15","902.0","4742.0","310.0","155"
"836","Studio","Reserved","1409958.86","Crosbyborough","18","","","349.0","104"
"837","Commercial","Under Construction","316578.11","North Peter","17","720.0","5478.0","363.0","5"
"838","Apartment","Available","2333718.68","Jillport","10","4101.0","7194.0","222.0","55"
"839","Villa","Available","1158169.73","Lake Nathaniel","12","","","93.0","32"
"840","Apartment","Sold","1849395.83","Smithland","2","","","88.0","145"
"841","Apartment","Under Construction","1277500.4","Deborahtown","16","5132.0","4661.0","392.0","49"
"842","Apartment","Under Construction","1530685.61","Lake Cassandra","14","824.0","3070.0","276.0","35"
"843","Apartment","Sold","791795.3","Lawsonmouth","3","","","348.0","12"
"844","Studio","Sold","540882.74","Kimtown","1","","","258.0","111"
"845","Studio","Sold","1379297.0","West Kristinebury","16","","","259.0","38"
"846","Apartment","Sold","1128536.48","Port Michaelport","11","","","392.0","49"
"847","Studio","Available","1005777.37","East Josephhaven","20","","","397.0","31"
"848","Commercial","Sold","1697789.63","East Jesseton","14","","","73.0","45"
"849","Villa","Sold","1741741.25","Port Sandraburgh","2","","","172.0","89"
"850","Apartment","Sold","162504.14","Jacobland","13","","","35.0","30"
"851","Studio","Reserved","879924.01","Rodriguezbury","9","3120.0","4412.0","397.0","153"
"852","Commercial","Available","1058823.15","Port Aaron","17","","","217.0","88"
"853","Commercial","Under Construction","287385.79","Lake Davidburgh","7","","","68.0","32"
"854","Commercial","Sold","627957.12","Monicaburgh","11","","","48.0","29"
"855","Studio","Available","176522.4","East Miguel","20","","","22.0","179"
"856","Villa","Available","2490793.14","New Leroy","8","1904.0","968.0","122.0","178"
"857","Studio","Available","1854565.15","South Matthew","4","","","248.0","143"
"858","Villa","Under Construction","264252.88","Jacksonside","15","","","386.0","145"
"859","Studio","Reserved","99610.98","West Matthew","4","","","97.0","57"
"860","Commercial","Available","1812255.11","Smithside","4","","","186.0","119"
"861","Villa","Available","1126020.81","Brownshire","20","","","371.0","175"
"862","Commercial","Sold","1977651.94","North Markport","17","","","332.0","117"
"863","Villa","Under Construction","2312516.29","Smithchester","10","","","","13"
"864","Villa","Available","1518285.95","Powellhaven","5","","","40.0","96"
"865","Villa","Under Construction","508415.64","East Kimberlyburgh","13","","","14.0","82"
"866","Commercial","Available","1966375.39","Cherylchester","17","3081.0","6311.0","41.0","38"
"867","Studio","Sold","2391738.77","Port Andrew","0","","","9.0","19"
"868","Studio","Sold","1471566.65","New Michaelburgh","4","4665.0","7699.0","43.0","152"
"869","Villa","Available","1720893.75","Nicolebury","10","","","239.0","170"
"870","Apartment","Reserved","876813.0","East Jackson","2","","","212.0","86"
"871","Commercial","Sold","984742.85","Evelynmouth","5","3966.0","1136.0","194.0","26"
"872","Commercial","Available","1849903.52","Baldwintown","16","915.0","2829.0","241.0","144"
"873","Apartment","Available","2323039.19","Sandersmouth","7","4321.0","1013.0","","9"
"874","Commercial","Available","1591021.55","Port Ashley","6","4610.0","7018.0","50.0","127"
"875","Apartment","Under Construction","1985127.38","Rebeccaberg","4","3293.0","3234.0","339.0","129"
"876","Villa","Reserved","470505.79","Maryport","9","4945.0","816.0","339.0","110"
"877","Apartment","Available","569299.77","Lake Micheleville","1","","","14.0","56"
"878","Apartment","Reserved","1353484.98","Christensenstad","8","3627.0","3046.0","372.0","104"
"879","Apartment","Reserved","482557.77","New Lisachester","18","4046.0","3972.0","21.0","56"
"880","Villa","Available","1605737.92","Hamiltonbury","5","5883.0","3160.0","182.0","54"
"881","Apartment","Reserved","764550.3","Rubioview","18","","","319.0","146"
"882","Apartment","Reserved","1989254.92","East Jenniferchester","10","","","327.0","12"
"883","Apartment","Available","2029870.35","South Ronald","3","1796.0","5887.0","394.0","18"
"884","Commercial","Under Construction","1186279.27","Lake Jenniferside","0","","","337.0","89"
"885","Villa","Available","492986.06","Noahbury","1","","","176.0","81"
"886","Villa","Reserved","1634598.65","Heathershire","9","2635.0","7761.0","283.0","43"
"887","Commercial","Reserved","2482328.19","Laneborough","6","","","326.0","123"
"888","Villa","Sold","1575347.7","Cooperton","12","786.0","4837.0","339.0","80"
"889","Studio","Reserved","137647.99","New Christopherport","19","669.0","5587.0","138.0","30"
"890","Studio","Under Construction","92370.24","Carrieshire","10","","","269.0","137"
"891","Commercial","Sold","834886.83","Greenbury","19","6001.0","543.0","216.0","146"
"892","Commercial","Available","529670.33","Sarahborough","5","687.0","253.0","174.0","156"
"893","Apartment","Available","2041975.46","East Jacquelinefurt","10","1062.0","3905.0","361.0","6"
"894","Commercial","Sold","2119773.88","East Steven","6","","","8.0","31"
"895","Apartment","Available","683615.99","Traceyside","8","","","127.0","119"
"896","Villa","Available","847829.7","North Ricky","2","","","95.0","125"
"897","Apartment","Available","628805.07","Hatfieldshire","8","3672.0","2700.0","59.0","169"
"898","Villa","Under Construction","2275537.24","New Rhondashire","12","","","165.0","168"
"899","Apartment","Sold","1281490.87","West Julieland","8","","","327.0","71"
"900","Villa","Sold","1657535.76","Travishaven","8","1159.0","2624.0","20.0","7"
"901","Apartment","Available","1067931.11","Greenland","16","2180.0","6795.0","344.0","76"
"902","Commercial","Under Construction","1595984.77","South William","12","3835.0","3283.0","85.0","36"
"903","Villa","Sold","995345.67","Cooperhaven","3","","","37.0","41"
"904","Villa","Available","882212.17","North Dawn","5","","","257.0","120"
"905","Studio","Available","1604476.18","South Katrina","10","5952.0","1197.0","122.0","26"
"906","Villa","Under Construction","1498102.09","East Troy","14","","","338.0","39"
"907","Commercial","Available","769143.49","Patriciatown","13","","","235.0","57"
"908","Studio","Under Construction","415903.7","Roytown","2","","","169.0","80"
"909","Commercial","Sold","953012.9","Adamborough","1","","","175.0","169"
"910","Studio","Sold","1067234.22","Mollyfort","1","","","189.0","87"
"911","Studio","Under Construction","1590276.62","South Michael","8","","","206.0","174"
"912","Apartment","Reserved","2290595.47","New Raymondstad","6","3785.0","7651.0","322.0","16"
"913","Villa","Available","138652.75","Pattonmouth","15","3423.0","1736.0","76.0","130"
"914","Commercial","Under Construction","646969.48","Allenland","8","5879.0","6496.0","49.0","27"
"915","Villa","Available","524604.06","North Shirley","17","","","26.0","118"
"916","Commercial","Under Construction","1280621.3","North Jason","7","4624.0","598.0","85.0","171"
"917","Villa","Available","1102766.98","Sarachester","15","","","342.0","144"
"918","Commercial","Reserved","1836142.18","Powellville","14","669.0","5587.0","389.0","87"
"919","Apartment","Available","643918.99","Jonathanfort","10","","","173.0","177"
"920","Apartment","Reserved","1506521.0","West Brian","14","","","248.0","110"
"921","Villa","Sold","2215450.3","West Tonya","8","1244.0","6605.0","4.0","180"
"922","Apartment","Under Construction","2281160.46","Hessshire","16","","","191.0","109"
"923","Villa","Sold","2399022.28","Blakeview","10","","","369.0","59"
"924","Villa","Sold","1944489.82","New Jeremy","3","","","48.0","165"
"925","Commercial","Under Construction","2269670.37","Rothtown","18","4564.0","2326.0","271.0","128"
"926","Commercial","Available","624600.64","South Kelly","19","4654.0","1862.0","229.0","63"
"927","Studio","Under Construction","534073.31","Lake Meghanborough","11","","","213.0","96"
"928","Villa","Reserved","65895.81","New Joshuafurt","8","","","56.0","39"
"929","Apartment","Available","1781768.68","Port Kathryn","19","","","65.0","173"
"930","Apartment","Under Construction","2346794.61","Port Joelville","14","2993.0","3051.0","237.0","6"
