"transaction_id","name","transaction_date","amount","tax","discount_amount","payment_status","transaction_type","customer_id","payment_method_number","employee_id"
"561","TXN-561-PCH","2025-10-15","1324456.37","66222.82","13244.56","Paid","Deposit","1921","345","108.0"
"562","TXN-562-GEH","2023-10-01","2598470.27","0.0","77954.11","Pending","Deposit","388","484","310.0"
"563","TXN-563-TWJ","2025-02-13","2253781.62","225378.16","22537.82","Failed","Rent","3468","476",""
"564","TXN-564-PJO","2024-10-12","60201.21","0.0","3010.06","Paid","Sale","5823","536","330.0"
"565","TXN-565-ADW","2023-09-13","2784947.09","0.0","139247.35","Refunded","Refund","3901","449","390.0"
"566","TXN-566-LAJ","2023-03-24","3308298.57","165414.93","33082.99","Refunded","Deposit","3807","79",""
"567","TXN-567-TGI","2022-09-04","2960388.19","148019.41","29603.88","Refunded","Rent","5270","165",""
"568","TXN-568-UBI","2023-06-15","3681926.93","0.0","36819.27","Paid","Deposit","2253","370",""
"569","TXN-569-PKM","2024-05-04","2857554.96","400057.69","85726.65","Refunded","Deposit","7614","523","334.0"
"570","TXN-570-OFT","2025-01-26","335617.77","0.0","3356.18","Failed","Sale","930","552","205.0"
"571","TXN-571-YAD","2024-06-20","583994.73","0.0","29199.74","Failed","Sale","5964","42","47.0"
"572","TXN-572-BFN","2022-07-29","2983179.94","417645.19","149159.0","Failed","Sale","4178","340","238.0"
"573","TXN-573-VUG","2021-10-22","1376346.0","68817.3","41290.38","Pending","Rent","5421","401","289.0"
"574","TXN-574-JAD","2025-02-28","400066.35","20003.32","12001.99","Failed","Rent","6777","314","228.0"
"575","TXN-575-GZX","2024-02-11","2149154.51","214915.45","21491.55","Refunded","Rent","665","578","82.0"
"576","TXN-576-OXN","2022-12-28","2772504.35","138625.22","138625.22","Pending","Deposit","4232","322","354.0"
"577","TXN-577-RIR","2025-04-26","1645072.45","0.0","0.0","Pending","Refund","447","480","246.0"
"578","TXN-578-BWL","2025-03-09","3602727.64","504381.87","36027.28","Refunded","Sale","4579","286","16.0"
"579","TXN-579-JXR","2023-03-22","3219565.5","450739.17","96586.96","Failed","Sale","5890","345","307.0"
"580","TXN-580-QHO","2023-08-23","1665426.17","233159.66","49962.79","Failed","Rent","7676","37","151.0"
"581","TXN-581-OKM","2023-01-03","3774852.9","0.0","188742.65","Pending","Refund","5279","139","330.0"
"582","TXN-582-IUA","2022-04-12","3244177.82","162208.89","0.0","Refunded","Sale","6387","144","268.0"
"583","TXN-583-HGQ","2021-11-12","3187952.0","446313.28","0.0","Failed","Sale","4051","70",""
"584","TXN-584-YJM","2023-01-22","2768031.65","387524.43","138401.58","Paid","Rent","5637","455","108.0"
"585","TXN-585-URX","2022-06-28","58925.56","2946.28","1767.77","Paid","Refund","7722","24","276.0"
"586","TXN-586-BBP","2024-02-07","3483142.9","0.0","174157.15","Refunded","Deposit","671","535","135.0"
"587","TXN-587-FAF","2024-07-01","1881456.87","263403.96","18814.57","Refunded","Deposit","1033","300","74.0"
"588","TXN-588-FII","2024-02-20","4713163.33","235658.17","141394.9","Refunded","Refund","3851","85",""
"589","TXN-589-TLM","2022-08-02","4090287.89","204514.39","204514.39","Refunded","Sale","6379","15","39.0"
"590","TXN-590-QDE","2025-02-20","2939296.96","293929.7","88178.91","Refunded","Rent","6362","49","275.0"
"591","TXN-591-CTX","2022-07-22","1262405.55","176736.78","12624.06","Paid","Deposit","3798","251",""
"592","TXN-592-YMW","2025-07-25","1020179.53","0.0","51008.98","Refunded","Deposit","5385","263","228.0"
"593","TXN-593-WKS","2024-01-23","1703243.42","170324.34","0.0","Failed","Sale","6538","234","183.0"
"594","TXN-594-DNR","2022-03-11","2383886.58","0.0","119194.33","Pending","Sale","2140","414","351.0"
"595","TXN-595-ZDL","2025-08-20","1481735.42","207442.96","74086.77","Paid","Rent","2315","541",""
"596","TXN-596-BAD","2024-06-19","2575617.62","257561.76","0.0","Paid","Sale","4192","437","314.0"
"597","TXN-597-YFZ","2025-05-12","828521.39","82852.14","8285.21","Pending","Deposit","686","271","393.0"
"598","TXN-598-BGD","2022-06-03","4888608.64","0.0","146658.26","Paid","Deposit","4179","128","6.0"
"599","TXN-599-QHV","2022-06-20","541406.93","75796.97","0.0","Refunded","Refund","466","23","46.0"
"600","TXN-600-KTU","2021-12-11","4659856.81","465985.68","232992.84","Failed","Deposit","1621","159","102.0"
"601","TXN-601-UDC","2024-06-26","4568062.9","0.0","137041.89","Paid","Refund","7967","339","28.0"
"602","TXN-602-IHU","2025-03-03","2627751.69","262775.17","78832.55","Paid","Refund","7171","159","26.0"
"603","TXN-603-EKA","2022-04-20","3625101.54","181255.08","108753.05","Failed","Sale","895","69",""
"604","TXN-604-GJG","2023-12-04","2181369.39","218136.94","0.0","Refunded","Sale","95","501",""
"605","TXN-605-HGT","2021-11-30","3150912.82","0.0","31509.13","Paid","Rent","6424","34","105.0"
"606","TXN-606-GOS","2021-11-19","1704198.54","170419.85","0.0","Failed","Rent","2170","168","252.0"
"607","TXN-607-GSW","2022-11-07","1507192.78","0.0","15071.93","Failed","Refund","6688","205","207.0"
"608","TXN-608-QHM","2025-02-26","2891992.47","289199.25","86759.77","Refunded","Deposit","983","127","347.0"
"609","TXN-609-QTA","2025-07-08","2491652.11","124582.61","74749.56","Failed","Refund","2213","146","132.0"
"610","TXN-610-FAW","2021-10-23","2898522.77","405793.19","86955.68","Failed","Sale","1718","450","311.0"
"611","TXN-611-CHP","2024-07-16","1434729.59","143472.96","71736.48","Pending","Deposit","5897","378",""
"612","TXN-612-OXS","2025-03-17","1836055.24","257047.73","55081.66","Paid","Sale","1499","197",""
"613","TXN-613-DWX","2024-02-16","421322.01","58985.08","12639.66","Pending","Rent","6763","357","182.0"
"614","TXN-614-KVI","2022-01-19","263277.31","26327.73","7898.32","Pending","Sale","4162","531",""
"615","TXN-615-MWZ","2024-01-22","1268778.73","63438.94","63438.94","Failed","Deposit","374","510","287.0"
"616","TXN-616-IKX","2022-02-15","373085.8","0.0","3730.86","Failed","Sale","2124","302","387.0"
"617","TXN-617-FGZ","2025-02-12","520665.99","72893.24","5206.66","Failed","Rent","5766","485","173.0"
"618","TXN-618-BNL","2025-06-07","4065016.17","0.0","121950.49","Failed","Refund","6379","281","210.0"
"619","TXN-619-PQF","2024-05-13","196290.74","27480.7","1962.91","Paid","Refund","2508","438","65.0"
"620","TXN-620-IHH","2022-10-30","3295396.08","164769.8","164769.8","Paid","Sale","3167","582","193.0"
"621","TXN-621-OYY","2022-12-07","1364243.63","0.0","40927.31","Refunded","Rent","1032","469","107.0"
"622","TXN-622-FYZ","2023-07-03","4357985.31","435798.53","217899.27","Refunded","Deposit","4864","234","323.0"
"623","TXN-623-CXX","2022-10-03","2425991.44","339638.8","121299.57","Paid","Deposit","4775","104",""
"624","TXN-624-SGA","2023-06-01","1529271.14","76463.56","45878.13","Paid","Sale","3833","161","361.0"
"625","TXN-625-EKL","2022-03-20","2589159.4","362482.32","77674.78","Pending","Deposit","4941","446",""
"626","TXN-626-VYY","2025-07-13","1911026.18","0.0","0.0","Pending","Sale","1158","259","160.0"
"627","TXN-627-HDK","2023-11-18","2822376.72","0.0","28223.77","Refunded","Sale","7801","140","105.0"
"628","TXN-628-TUP","2023-10-06","574435.28","0.0","17233.06","Pending","Sale","1019","404","317.0"
"629","TXN-629-JTL","2024-12-27","4984958.53","498495.85","49849.59","Failed","Sale","482","237","304.0"
"630","TXN-630-QYS","2024-08-19","2128928.28","212892.83","63867.85","Failed","Deposit","7683","159","156.0"
"631","TXN-631-KQR","2025-03-15","1742456.74","174245.67","17424.57","Refunded","Deposit","744","512","223.0"
"632","TXN-632-YZX","2023-03-30","3551628.82","0.0","106548.86","Failed","Deposit","7590","314","230.0"
"633","TXN-633-DTF","2021-12-12","1820769.23","254907.69","91038.46","Paid","Deposit","1420","460","292.0"
"634","TXN-634-LAX","2025-08-05","4166704.98","208335.25","208335.25","Failed","Rent","5580","148","145.0"
"635","TXN-635-ETW","2023-11-18","2272445.08","227244.51","22724.45","Pending","Sale","7634","287","382.0"
"636","TXN-636-WZN","2024-01-15","3598352.95","359835.3","35983.53","Pending","Sale","3229","133","164.0"
"637","TXN-637-JMG","2025-03-06","539051.18","26952.56","26952.56","Refunded","Refund","7522","278","284.0"
"638","TXN-638-JNJ","2022-05-23","4230903.69","592326.52","0.0","Failed","Sale","5968","399","93.0"
"639","TXN-639-CBG","2025-02-19","3679118.5","183955.93","0.0","Pending","Deposit","4526","387","39.0"
"640","TXN-640-MXB","2021-10-27","1060160.46","53008.02","0.0","Failed","Sale","54","140","283.0"
"641","TXN-641-ZYP","2022-03-18","728139.48","72813.95","0.0","Refunded","Rent","6349","299","268.0"
"642","TXN-642-KXK","2024-05-10","1582829.16","221596.08","15828.29","Pending","Deposit","3624","431","172.0"
"643","TXN-643-HCA","2024-04-10","4880400.79","683256.11","48804.01","Pending","Refund","5120","216","83.0"
"644","TXN-644-WWN","2024-04-03","1285644.21","128564.42","12856.44","Refunded","Deposit","1586","137","287.0"
"645","TXN-645-HXV","2022-12-31","2281723.79","228172.38","114086.19","Pending","Refund","654","353",""
"646","TXN-646-JEV","2022-03-09","152041.09","7602.05","1520.41","Refunded","Sale","12","502","146.0"
"647","TXN-647-OWH","2024-06-18","1987343.19","99367.16","59620.3","Pending","Rent","7324","258","277.0"
"648","TXN-648-QNM","2022-02-07","2857457.44","0.0","85723.72","Pending","Refund","7165","509",""
"649","TXN-649-TNW","2023-05-29","4765716.81","667200.35","238285.84","Pending","Deposit","913","27","103.0"
"650","TXN-650-SGW","2022-05-14","2584646.75","129232.34","25846.47","Paid","Rent","4556","465","34.0"
"651","TXN-651-CSR","2022-11-25","4095898.42","573425.78","0.0","Refunded","Sale","5102","215","351.0"
"652","TXN-652-WAR","2025-04-26","2736543.96","0.0","136827.2","Pending","Rent","864","134","234.0"
"653","TXN-653-SHV","2022-09-03","205843.5","20584.35","6175.3","Paid","Refund","6080","319","185.0"
"654","TXN-654-MOI","2022-09-12","1576411.36","78820.57","15764.11","Refunded","Deposit","5488","383","231.0"
"655","TXN-655-POP","2024-12-25","2878596.44","287859.64","143929.82","Paid","Sale","3","61","162.0"
"656","TXN-656-HUM","2024-12-24","4753068.64","475306.86","0.0","Refunded","Rent","700","161","306.0"
"657","TXN-657-CWC","2023-01-17","4295933.54","601430.7","128878.01","Pending","Sale","2010","332","212.0"
"658","TXN-658-YPD","2021-10-18","1143321.36","57166.07","11433.21","Pending","Refund","1718","78","337.0"
"659","TXN-659-JVM","2022-02-06","1102108.93","0.0","33063.27","Paid","Deposit","3771","370","149.0"
"660","TXN-660-TNU","2023-08-16","1007462.49","100746.25","10074.62","Pending","Sale","113","565","190.0"
"661","TXN-661-SLL","2022-05-28","4612649.48","0.0","0.0","Failed","Sale","7692","69","159.0"
"662","TXN-662-DOY","2023-07-12","4263625.43","213181.27","42636.25","Failed","Deposit","998","227","398.0"
"663","TXN-663-QEI","2023-07-24","3874867.39","193743.37","193743.37","Refunded","Sale","4044","358","185.0"
"664","TXN-664-PCU","2025-03-11","1964890.1","275084.61","58946.7","Failed","Refund","7779","6","221.0"
"665","TXN-665-GEE","2021-10-31","2522894.76","126144.74","75686.84","Failed","Deposit","354","304","237.0"
"666","TXN-666-VEH","2024-05-29","2322730.06","232273.01","23227.3","Refunded","Refund","3378","299","267.0"
"667","TXN-667-NMO","2025-03-19","1268483.74","126848.37","63424.19","Pending","Refund","4110","440","94.0"
"668","TXN-668-JPG","2023-12-16","2526130.17","126306.51","75783.91","Pending","Sale","323","316","327.0"
"669","TXN-669-CEU","2024-08-26","154421.75","21619.05","4632.65","Paid","Rent","5587","266","385.0"
"670","TXN-670-LDQ","2021-11-15","660788.25","66078.82","0.0","Refunded","Refund","7183","396","54.0"
"671","TXN-671-FDP","2024-07-20","4433174.8","620644.47","44331.75","Failed","Rent","874","436","322.0"
"672","TXN-672-JFN","2022-10-24","3758895.48","0.0","112766.86","Paid","Refund","3618","570","378.0"
"673","TXN-673-XCQ","2025-03-23","2115496.31","296169.48","63464.89","Refunded","Refund","2218","78","305.0"
"674","TXN-674-ACL","2023-02-03","2586717.51","129335.88","129335.88","Refunded","Sale","3750","155","140.0"
"675","TXN-675-FUV","2025-01-18","1851254.43","92562.72","92562.72","Pending","Deposit","5351","593","151.0"
"676","TXN-676-FJM","2024-07-23","3704417.78","370441.78","185220.89","Refunded","Deposit","430","75","2.0"
"677","TXN-677-DJE","2025-06-01","3921367.52","392136.75","0.0","Refunded","Deposit","6067","273","103.0"
"678","TXN-678-AQV","2023-11-13","3816899.38","534365.91","38168.99","Refunded","Rent","4478","15","59.0"
"679","TXN-679-WEO","2023-11-03","3613613.4","180680.67","108408.4","Paid","Refund","3953","206","120.0"
"680","TXN-680-SZC","2022-02-18","1024112.68","51205.63","51205.63","Failed","Deposit","3227","594","12.0"
"681","TXN-681-LXG","2022-10-15","1691173.96","169117.4","0.0","Pending","Refund","5475","163","161.0"
"682","TXN-682-VVH","2024-02-22","2350287.48","329040.25","117514.37","Paid","Rent","1155","373","120.0"
"683","TXN-683-BDF","2022-05-26","1655303.37","165530.34","0.0","Pending","Refund","6985","256",""
"684","TXN-684-SSO","2023-06-06","3775191.12","528526.76","188759.56","Failed","Sale","6453","118","109.0"
"685","TXN-685-JPZ","2022-06-18","1648108.91","164810.89","49443.27","Pending","Rent","2789","398","115.0"
"686","TXN-686-POK","2022-01-08","692883.97","34644.2","0.0","Failed","Sale","7512","503","336.0"
"687","TXN-687-WSG","2022-06-07","1996404.18","0.0","0.0","Pending","Rent","253","208","382.0"
"688","TXN-688-QUP","2022-12-10","4899612.34","244980.62","48996.12","Refunded","Deposit","2772","194",""
"689","TXN-689-QRT","2025-08-29","1130955.3","0.0","33928.66","Refunded","Deposit","7093","452","338.0"
"690","TXN-690-WKJ","2024-01-24","3061568.98","0.0","0.0","Refunded","Sale","361","26","176.0"
"691","TXN-691-LKO","2021-11-27","2165999.3","0.0","0.0","Failed","Deposit","6449","246","47.0"
"692","TXN-692-VBJ","2022-01-19","356980.79","17849.04","0.0","Failed","Refund","6007","82","294.0"
"693","TXN-693-QDP","2025-04-13","2440407.28","341657.02","73212.22","Pending","Refund","3175","574","145.0"
"694","TXN-694-OXO","2025-04-23","3511417.31","0.0","35114.17","Refunded","Sale","3578","191","368.0"
"695","TXN-695-BIT","2024-05-26","2567073.44","359390.28","128353.67","Refunded","Sale","6554","309","347.0"
"696","TXN-696-PVC","2024-01-12","4360786.11","610510.06","130823.58","Failed","Sale","6827","514","144.0"
"697","TXN-697-UOZ","2025-02-08","1446107.21","72305.36","14461.07","Failed","Refund","6229","553","291.0"
"698","TXN-698-GLJ","2025-09-12","433073.36","60630.27","0.0","Failed","Refund","1396","501","180.0"
"699","TXN-699-MEL","2024-04-08","4682954.93","468295.49","0.0","Failed","Deposit","892","516","177.0"
"700","TXN-700-XCH","2024-04-09","1892225.35","189222.54","94611.27","Pending","Refund","5807","265","272.0"
"701","TXN-701-SUQ","2024-10-26","2882874.95","144143.75","28828.75","Pending","Rent","1679","225","216.0"
"702","TXN-702-ZGY","2024-02-25","3960431.62","198021.58","118812.95","Paid","Rent","118","473","278.0"
"703","TXN-703-KRF","2025-04-10","1622919.69","162291.97","16229.2","Paid","Sale","2372","280","182.0"
"704","TXN-704-VHW","2025-04-13","3581390.36","501394.65","179069.52","Refunded","Deposit","7567","495",""
"705","TXN-705-RLI","2022-08-08","678823.41","95035.28","0.0","Refunded","Deposit","5325","389","120.0"
"706","TXN-706-FWO","2024-04-25","1457886.15","204104.06","43736.58","Refunded","Sale","4490","237","216.0"
"707","TXN-707-LZF","2022-10-08","725263.76","36263.19","36263.19","Failed","Sale","3036","451","255.0"
"708","TXN-708-BYT","2022-10-31","4056530.33","0.0","202826.52","Refunded","Refund","7637","382","339.0"
"709","TXN-709-ILU","2024-01-10","1114800.88","0.0","55740.04","Refunded","Refund","7056","258","167.0"
"710","TXN-710-BXL","2025-05-05","3587582.97","179379.15","107627.49","Pending","Refund","69","513","264.0"
"711","TXN-711-LWY","2023-06-11","4716605.39","471660.54","235830.27","Failed","Deposit","2700","329","395.0"
"712","TXN-712-WJR","2025-05-11","2639805.5","131990.27","131990.27","Failed","Rent","509","295","214.0"
"713","TXN-713-NPM","2025-01-19","2701065.9","270106.59","135053.3","Pending","Refund","3835","370","74.0"
"714","TXN-714-OYA","2021-10-17","2306245.77","230624.58","23062.46","Paid","Deposit","3532","79","272.0"
"715","TXN-715-VFQ","2022-06-26","1630798.94","81539.95","81539.95","Pending","Deposit","4874","550","160.0"
"716","TXN-716-CFD","2023-04-27","2379323.84","0.0","71379.72","Paid","Rent","506","390","330.0"
"717","TXN-717-UDZ","2025-06-30","3014832.05","301483.21","90444.96","Refunded","Refund","7053","443","24.0"
"718","TXN-718-ZNH","2022-02-13","4929985.88","492998.59","49299.86","Paid","Sale","2105","254",""
"719","TXN-719-LLR","2023-01-27","4688947.27","234447.36","46889.47","Pending","Rent","1981","21","380.0"
"720","TXN-720-OCY","2025-03-22","4311040.49","215552.02","0.0","Failed","Sale","5478","22","126.0"
"721","TXN-721-WWD","2025-08-27","4445874.42","622422.42","133376.23","Failed","Deposit","4285","511","84.0"
"722","TXN-722-JXK","2025-05-12","2340310.22","234031.02","70209.31","Failed","Deposit","1258","584","122.0"
"723","TXN-723-MXP","2021-12-05","3287906.75","460306.95","0.0","Failed","Sale","1580","422","232.0"
"724","TXN-724-VTX","2025-02-03","4475543.48","626576.09","134266.3","Refunded","Refund","5796","536","29.0"
"725","TXN-725-YUS","2022-04-30","1965967.92","98298.4","98298.4","Pending","Deposit","5327","514","154.0"
"726","TXN-726-PCY","2023-08-14","4808888.87","480888.89","144266.67","Failed","Sale","7938","407","138.0"
"727","TXN-727-UOV","2024-09-08","2080098.74","208009.87","20800.99","Failed","Refund","5822","551","144.0"
"728","TXN-728-WFZ","2022-06-27","3006211.16","150310.56","150310.56","Pending","Deposit","2679","397","383.0"
"729","TXN-729-LBS","2024-07-25","3549603.96","177480.2","0.0","Refunded","Sale","1057","271","361.0"
"730","TXN-730-IQY","2025-01-07","4753058.88","665428.24","237652.94","Refunded","Refund","5765","173","224.0"
"731","TXN-731-EAS","2024-04-22","1224592.14","0.0","36737.76","Pending","Rent","3536","538","361.0"
"732","TXN-732-LGO","2023-07-06","3731162.63","186558.13","186558.13","Refunded","Deposit","1567","445","167.0"
"733","TXN-733-HTY","2024-12-26","2605036.3","130251.82","0.0","Pending","Sale","5366","507","337.0"
"734","TXN-734-UHT","2025-03-19","1344248.59","67212.43","40327.46","Pending","Sale","6855","10","17.0"
"735","TXN-735-ZDD","2023-08-15","3883480.99","388348.1","0.0","Pending","Refund","1018","375","247.0"
"736","TXN-736-KNG","2024-10-07","2762006.96","138100.35","82860.21","Failed","Sale","5989","392","8.0"
"737","TXN-737-JGA","2025-04-02","3305547.16","462776.6","165277.36","Pending","Deposit","1233","37",""
"738","TXN-738-BTT","2023-07-12","1615859.54","226220.34","80792.98","Refunded","Refund","1779","242","229.0"
"739","TXN-739-OPE","2024-11-23","2407407.21","337037.01","0.0","Pending","Rent","2359","194","295.0"
"740","TXN-740-MRW","2024-04-09","3087536.55","0.0","30875.37","Failed","Rent","1971","552",""
"741","TXN-741-ZLT","2025-06-03","2025744.25","101287.21","20257.44","Paid","Deposit","5270","507","81.0"
"742","TXN-742-RGU","2023-07-11","993465.95","139085.23","0.0","Failed","Deposit","7324","164",""
"743","TXN-743-PON","2024-09-17","4808279.18","673159.09","144248.38","Pending","Rent","6169","355",""
"744","TXN-744-LHN","2024-10-13","2558314.77","358164.07","76749.44","Paid","Refund","6226","218","298.0"
"745","TXN-745-AGL","2022-02-17","3670134.01","367013.4","0.0","Refunded","Rent","201","144","56.0"
"746","TXN-746-AUR","2025-09-10","2056413.87","102820.69","61692.42","Pending","Deposit","705","25","385.0"
"747","TXN-747-JXW","2023-06-01","1776948.56","0.0","88847.43","Paid","Sale","5483","571","10.0"
"748","TXN-748-UXR","2021-12-21","2037007.16","285181.0","20370.07","Pending","Rent","6198","501","164.0"
"749","TXN-749-YSM","2024-01-25","2047164.83","0.0","102358.24","Failed","Rent","2812","264","146.0"
"750","TXN-750-GYA","2023-05-05","2721812.22","136090.61","136090.61","Pending","Refund","3636","366","164.0"
"751","TXN-751-OMZ","2021-11-02","2718262.41","380556.74","81547.87","Failed","Rent","4567","110","68.0"
"752","TXN-752-CZV","2024-03-13","2486774.77","124338.74","24867.75","Refunded","Refund","3329","439",""
"753","TXN-753-KPP","2023-03-12","675659.35","67565.93","6756.59","Pending","Deposit","4975","273","12.0"
"754","TXN-754-IQY","2023-04-18","2481385.24","124069.26","24813.85","Paid","Refund","2833","61","399.0"
"755","TXN-755-QKL","2022-01-04","847181.29","84718.13","25415.44","Pending","Sale","5215","256","212.0"
"756","TXN-756-RAP","2025-04-08","632426.66","0.0","6324.27","Refunded","Sale","5069","553","234.0"
"757","TXN-757-GJM","2024-08-20","4663363.3","466336.33","139900.9","Refunded","Deposit","3877","194","31.0"
"758","TXN-758-DTV","2022-05-29","3025540.17","302554.02","0.0","Pending","Sale","3686","115","273.0"
"759","TXN-759-CFF","2024-09-13","3298131.31","329813.13","164906.57","Failed","Sale","4911","249","211.0"
"760","TXN-760-FTJ","2022-03-01","2010164.76","281423.07","100508.24","Paid","Deposit","7774","295","331.0"
"761","TXN-761-HTV","2021-11-14","4545086.5","227254.33","0.0","Refunded","Rent","7704","192","11.0"
"762","TXN-762-OZH","2021-12-06","3190376.59","0.0","95711.3","Paid","Sale","376","4","288.0"
"763","TXN-763-JPK","2024-08-03","3846311.01","538483.54","38463.11","Refunded","Deposit","2058","221","121.0"
"764","TXN-764-PSD","2025-02-11","1844075.22","258170.53","55322.26","Pending","Deposit","6748","165","304.0"
"765","TXN-765-SBO","2025-03-25","4800139.38","240006.97","144004.18","Pending","Refund","1281","8","244.0"
"766","TXN-766-OGA","2022-04-04","4102665.53","0.0","41026.66","Pending","Sale","7536","453","124.0"
"767","TXN-767-PZF","2023-03-06","4270034.42","597804.82","42700.34","Refunded","Rent","4167","49","354.0"
"768","TXN-768-DHY","2023-10-03","862626.95","120767.77","43131.35","Paid","Refund","462","224","17.0"
"769","TXN-769-PBY","2025-05-23","1356274.11","135627.41","0.0","Paid","Deposit","358","45","381.0"
"770","TXN-770-XRT","2023-08-24","1429561.75","0.0","14295.62","Pending","Sale","2803","527","295.0"
"771","TXN-771-EFL","2022-02-08","1356004.3","0.0","67800.22","Failed","Refund","2324","413","110.0"
"772","TXN-772-OYJ","2025-05-10","4277329.99","213866.5","213866.5","Pending","Refund","4529","317","157.0"
"773","TXN-773-MGM","2021-10-29","161360.21","16136.02","4840.81","Failed","Sale","6582","432","247.0"
"774","TXN-774-KNN","2022-12-15","382347.74","38234.77","3823.48","Failed","Rent","6718","388","102.0"
"775","TXN-775-NLM","2025-03-31","1371026.52","191943.71","0.0","Failed","Refund","2431","421","297.0"
"776","TXN-776-SMU","2025-03-28","1000965.13","140135.12","0.0","Refunded","Rent","2561","507","25.0"
"777","TXN-777-PPN","2024-02-15","1160834.35","58041.72","34825.03","Paid","Deposit","6453","512","123.0"
"778","TXN-778-ZKS","2024-05-16","3990120.06","558616.81","119703.6","Refunded","Refund","2681","422",""
"779","TXN-779-EVE","2025-04-07","2816506.72","281650.67","28165.07","Refunded","Sale","6095","323",""
"780","TXN-780-PXC","2025-01-04","30841.77","0.0","925.25","Failed","Rent","5222","144",""
"781","TXN-781-HOK","2023-11-13","2147755.18","214775.52","21477.55","Pending","Sale","2672","95","295.0"
"782","TXN-782-KMI","2025-04-27","2040608.86","285685.24","61218.27","Refunded","Deposit","7519","378","350.0"
"783","TXN-783-DYE","2024-10-23","571498.46","0.0","5714.98","Pending","Rent","3971","407","132.0"
"784","TXN-784-TTV","2023-12-07","3381356.66","473389.93","0.0","Failed","Sale","1180","440","78.0"
"785","TXN-785-VJW","2022-01-22","3511081.75","175554.09","35110.82","Refunded","Rent","379","559",""
"786","TXN-786-NBB","2025-03-24","3605024.31","0.0","36050.24","Pending","Rent","4837","573",""
"787","TXN-787-HJV","2025-10-10","3642897.79","182144.89","36428.98","Failed","Sale","5230","153","80.0"
"788","TXN-788-UPP","2023-03-17","2264.03","226.4","22.64","Failed","Rent","270","90","287.0"
"789","TXN-789-TDY","2022-05-25","4769696.18","0.0","47696.96","Failed","Deposit","210","472","333.0"
"790","TXN-790-WJG","2023-11-17","4071415.42","569998.16","40714.15","Paid","Refund","7547","559","160.0"
"791","TXN-791-PHP","2025-01-01","4520100.52","632814.07","226005.03","Refunded","Rent","3752","25",""
"792","TXN-792-LMQ","2024-06-05","80185.19","8018.52","2405.56","Failed","Refund","3271","442","121.0"
"793","TXN-793-LER","2025-03-01","4669426.26","653719.68","46694.26","Refunded","Refund","7613","5","269.0"
"794","TXN-794-KWX","2024-05-15","4049323.07","404932.31","202466.15","Pending","Deposit","7200","365","384.0"
"795","TXN-795-DZC","2024-05-13","4186421.28","586098.98","125592.64","Pending","Sale","2738","438","5.0"
"796","TXN-796-MYT","2022-06-02","468250.35","46825.04","23412.52","Refunded","Refund","4634","150","28.0"
"797","TXN-797-NSQ","2022-03-04","3694412.59","517217.76","184720.63","Pending","Rent","3997","251","244.0"
"798","TXN-798-AWU","2023-07-03","4799663.61","0.0","47996.64","Refunded","Deposit","7873","57","293.0"
"799","TXN-799-WAL","2022-03-08","3393379.61","0.0","33933.8","Pending","Deposit","6398","247","50.0"
"800","TXN-800-SJU","2021-12-29","2853665.9","0.0","142683.3","Refunded","Deposit","864","48","101.0"
"801","TXN-801-MKO","2022-10-02","4728257.13","661956.0","236412.86","Paid","Sale","4480","50","114.0"
"802","TXN-802-MRG","2022-01-04","2215799.73","221579.97","110789.99","Refunded","Refund","7723","174","60.0"
"803","TXN-803-NVZ","2022-07-06","2997269.24","419617.69","0.0","Pending","Deposit","5573","369",""
"804","TXN-804-TVP","2024-02-06","2382738.79","333583.43","119136.94","Paid","Refund","1881","307","60.0"
"805","TXN-805-EKL","2023-04-27","4664365.41","466436.54","46643.65","Paid","Sale","4461","254","199.0"
"806","TXN-806-WIQ","2024-05-20","382271.46","19113.57","19113.57","Pending","Sale","2195","481","136.0"
"807","TXN-807-FYV","2023-12-28","2506596.26","250659.63","25065.96","Refunded","Sale","7910","506","229.0"
"808","TXN-808-VML","2022-10-16","3435388.3","171769.42","0.0","Pending","Rent","1311","29",""
"809","TXN-809-PZW","2022-10-21","3959948.88","395994.89","0.0","Failed","Refund","1478","32",""
"810","TXN-810-IBO","2024-04-02","2915927.2","291592.72","0.0","Failed","Rent","1245","222",""
"811","TXN-811-WOH","2023-11-04","4544770.89","454477.09","227238.54","Pending","Rent","5562","69","70.0"
"812","TXN-812-DSK","2025-01-26","4710073.25","471007.33","0.0","Pending","Sale","3974","47","14.0"
"813","TXN-813-RCO","2023-06-08","323467.48","16173.37","16173.37","Refunded","Rent","1535","36","347.0"
"814","TXN-814-SDR","2025-08-05","2013047.96","201304.8","60391.44","Paid","Sale","7353","251",""
"815","TXN-815-JOA","2022-05-19","119248.19","0.0","3577.45","Refunded","Refund","7406","590","278.0"
"816","TXN-816-GYM","2024-02-14","1648424.45","82421.22","0.0","Paid","Sale","5376","596","248.0"
"817","TXN-817-DRK","2024-05-21","2685267.35","0.0","134263.37","Failed","Sale","6905","218","341.0"
"818","TXN-818-OKG","2021-11-14","4554153.06","637581.43","136624.59","Pending","Rent","2107","224","322.0"
"819","TXN-819-YXL","2025-09-30","4233078.5","211653.93","126992.35","Paid","Refund","2561","292","289.0"
"820","TXN-820-PJK","2022-12-01","639243.63","89494.11","31962.18","Paid","Refund","931","477","241.0"
