unit_id,type,status,price,location,floor_number,transaction_id,customer_id,portfolio_id,project_id
1039,Apartment,Under Construction,1722611.34,Lake Dawnburgh,9,,,197.0,91
1040,Villa,Sold,1012378.91,Angelaside,0,3727.0,5229.0,290.0,128
1041,Apartment,Reserved,1017391.5,Parksview,18,104.0,6537.0,386.0,123
1042,Apartment,Sold,674303.18,Martinview,14,,,201.0,117
1043,Studio,Reserved,434242.56,Snyderbury,15,,,205.0,68
1044,Commercial,Under Construction,1746814.58,West Ricky,6,,,392.0,105
1045,Apartment,Sold,278312.53,New Denniston,19,986.0,4017.0,293.0,54
1046,Villa,Sold,2347591.1,North Reneeside,18,,,41.0,48
1047,Apartment,Available,2075381.44,Port Jason,1,4033.0,5095.0,332.0,171
1048,Commercial,Available,2150889.06,Port Christineberg,11,,,326.0,110
1049,Villa,Under Construction,2271338.6,Coffeymouth,17,,,271.0,104
1050,Apartment,Available,1051082.18,Brownmouth,1,,,154.0,133
1051,Commercial,Sold,2124416.77,South Andrew,8,,,370.0,156
1052,Apartment,Reserved,437250.19,Marcusfurt,11,,,29.0,159
1053,Commercial,Under Construction,103022.4,North Rickymouth,6,4033.0,5095.0,42.0,33
1054,Studio,Under Construction,1972983.92,East Robertmouth,4,3406.0,1694.0,11.0,176
1055,Apartment,Reserved,233251.79,East Christinaburgh,9,1671.0,7796.0,178.0,7
1056,Studio,Reserved,2471885.43,Lake Stephen,17,5327.0,1698.0,208.0,133
1057,Commercial,Available,1703251.25,Yolandafort,9,,,,176
1058,Apartment,Available,1895951.79,Brownshire,6,,,323.0,170
1059,Commercial,Sold,652219.45,North Eddie,19,4054.0,7969.0,170.0,44
1060,Studio,Sold,1700970.22,New Stephanie,4,2853.0,5885.0,,76
1061,Villa,Reserved,155888.85,Lake Rhondahaven,17,,,289.0,136
1062,Apartment,Sold,2102673.01,Lake Johnside,10,,,280.0,132
1063,Studio,Sold,465579.03,Darrellshire,19,,,253.0,150
1064,Apartment,Available,1758527.26,Gracemouth,17,,,13.0,89
1065,Apartment,Under Construction,599977.23,Brentbury,5,,,157.0,77
1066,Studio,Available,217710.27,New Emily,17,,,214.0,83
1067,Studio,Sold,1229659.51,Lake Eric,19,,,122.0,168
1068,Villa,Reserved,464751.22,Reneemouth,11,,,77.0,89
1069,Studio,Under Construction,1837137.77,New Justin,3,2995.0,7959.0,20.0,29
1070,Studio,Reserved,632036.32,Smithberg,19,5856.0,7616.0,,15
1071,Studio,Sold,889057.76,South Alyssaburgh,5,,,310.0,146
1072,Studio,Available,1440226.17,Kaylahaven,7,,,317.0,64
1073,Villa,Under Construction,748172.28,Port Nicholasport,10,3391.0,1575.0,287.0,43
1074,Studio,Under Construction,976070.88,Karenland,0,3379.0,836.0,99.0,71
1075,Commercial,Sold,2048273.34,Port John,18,3310.0,7280.0,129.0,32
1076,Apartment,Under Construction,489064.13,Kellyberg,12,,,126.0,67
1077,Studio,Under Construction,251393.89,Nicholsborough,0,,,309.0,171
1078,Apartment,Sold,854476.57,Gregoryport,0,,,238.0,68
1079,Commercial,Under Construction,1089723.08,Hallstad,6,1065.0,6030.0,122.0,132
1080,Commercial,Under Construction,1379515.24,Johntown,0,,,24.0,21
1081,Commercial,Under Construction,962438.06,Barrettmouth,14,,,397.0,39
1082,Villa,Under Construction,1985283.67,Edwardfurt,19,4535.0,7821.0,3.0,56
1083,Villa,Under Construction,146332.74,Diaztown,2,,,43.0,7
1084,Villa,Sold,1107830.47,Stephenside,13,,,,56
1085,Commercial,Sold,986526.99,Lake Tracytown,13,,,,140
1086,Commercial,Reserved,1636567.3,Fostershire,5,3073.0,1550.0,358.0,46
1087,Apartment,Sold,2417376.82,East Joanton,3,6068.0,6415.0,138.0,13
1088,Studio,Available,1300419.75,East Madison,12,,,11.0,175
1089,Commercial,Under Construction,2467848.28,South Jesse,16,,,72.0,166
1090,Villa,Sold,790511.02,Sheilatown,6,,,65.0,140
1091,Studio,Reserved,125626.92,Catherinefurt,16,,,163.0,161
1092,Studio,Sold,455874.76,Morrisonside,0,,,68.0,29
1093,Commercial,Reserved,1018055.97,East Christopher,9,,,,77
1094,Apartment,Under Construction,825018.08,Josephport,2,,,315.0,134
1095,Commercial,Sold,287782.62,New Heatherchester,16,,,175.0,78
1096,Commercial,Available,1110017.26,Johnton,16,3478.0,194.0,253.0,73
1097,Studio,Reserved,878383.64,Kathyhaven,12,,,398.0,73
1098,Studio,Reserved,350417.09,Robinsonside,7,,,171.0,40
1099,Studio,Reserved,775486.97,Watsontown,10,,,306.0,109
1100,Villa,Sold,2221768.34,East Patricia,6,,,368.0,88
1101,Studio,Available,790019.72,New Zachary,13,,,231.0,36
1102,Villa,Available,1799190.79,Priceburgh,13,,,233.0,32
1103,Villa,Sold,1549515.35,Kellyside,16,,,49.0,27
1104,Villa,Reserved,1096593.85,Port Megan,19,1956.0,4482.0,64.0,22
1105,Commercial,Available,635612.81,Sloanview,11,371.0,2548.0,374.0,101
1106,Commercial,Sold,954086.01,Gonzalezbury,3,2992.0,1128.0,340.0,141
1107,Apartment,Under Construction,1500662.67,Hammondbury,16,,,368.0,10
1108,Apartment,Available,909345.38,Anthonytown,3,6044.0,498.0,23.0,157
1109,Villa,Under Construction,576496.26,Port Michelle,19,,,332.0,137
1110,Studio,Sold,335333.73,West James,15,,,89.0,16
1111,Commercial,Reserved,2205429.0,Lake Devon,19,4934.0,22.0,246.0,134
1112,Villa,Available,1128766.79,Wilsonville,17,,,207.0,150
1113,Studio,Reserved,1581760.39,Nataliehaven,10,,,340.0,47
1114,Apartment,Under Construction,1251505.38,South Kevinside,7,,,,49
1115,Villa,Reserved,2187787.97,Wareville,19,,,181.0,61
1116,Commercial,Reserved,1389990.39,West Brittany,2,,,210.0,83
1117,Studio,Sold,1227914.47,Simmonsside,15,5886.0,2984.0,310.0,46
1118,Studio,Sold,2315272.43,Davistown,17,,,234.0,133
1119,Apartment,Reserved,1813239.51,Lake Lisastad,4,2136.0,4246.0,373.0,24
1120,Studio,Under Construction,323297.27,East Michael,7,321.0,3633.0,,161
1121,Commercial,Under Construction,485375.93,Smithtown,20,3873.0,5711.0,112.0,180
1122,Villa,Sold,1978451.01,New Justinview,6,1673.0,1934.0,273.0,45
1123,Villa,Sold,2097835.74,Richardborough,4,4093.0,2341.0,356.0,80
1124,Apartment,Reserved,1385717.53,South Davidview,18,,,59.0,23
1125,Apartment,Under Construction,1408415.31,West Misty,18,,,221.0,139
1126,Commercial,Sold,1598235.76,New Terrencebury,2,304.0,2084.0,142.0,52
1127,Commercial,Available,1125833.65,Lake Samantha,11,,,42.0,111
1128,Villa,Sold,1716487.85,Robinsonburgh,8,,,310.0,144
1129,Villa,Reserved,315779.08,Thompsonchester,12,,,59.0,134
1130,Apartment,Under Construction,2405134.14,Port Kristenview,10,,,,107
1131,Villa,Sold,1887879.32,Lake Allisonfurt,1,,,83.0,23
1132,Apartment,Available,1596376.8,Riveramouth,20,,,122.0,174
1133,Apartment,Available,824989.04,Laraland,8,658.0,7692.0,,86
1134,Studio,Sold,444340.94,Banksland,8,,,338.0,57
1135,Studio,Under Construction,1052890.26,West Christinaborough,3,,,73.0,18
1136,Apartment,Under Construction,1670863.01,Port Elizabethville,6,3087.0,316.0,34.0,145
1137,Commercial,Reserved,1602588.87,Port Amyberg,13,,,169.0,87
1138,Villa,Reserved,987470.83,East Vincent,20,593.0,4192.0,364.0,24
1139,Studio,Available,1552551.66,Smithmouth,2,,,229.0,2
1140,Commercial,Reserved,2043683.32,Boothchester,0,2506.0,2136.0,284.0,29
1141,Commercial,Sold,114397.69,Christophertown,7,4559.0,1313.0,387.0,173
1142,Studio,Reserved,1154021.57,East Tonystad,19,,,161.0,68
1143,Commercial,Sold,1908460.31,Carterburgh,14,,,292.0,91
1144,Commercial,Sold,1388053.95,Briantown,5,,,176.0,116
1145,Commercial,Under Construction,1646116.42,North Joseph,6,6031.0,1238.0,378.0,135
1146,Studio,Under Construction,1315857.16,New Patriciaside,16,3637.0,6031.0,9.0,98
1147,Studio,Available,2480092.63,Leefurt,12,446.0,2901.0,,74
1148,Apartment,Reserved,183822.76,Clementsside,2,,,116.0,157
1149,Villa,Under Construction,1253059.81,New Jacobland,7,,,281.0,139
1150,Apartment,Sold,273970.55,Brettbury,3,6566.0,4558.0,392.0,87
1151,Villa,Sold,441474.63,South Paul,14,1102.0,5990.0,,158
1152,Apartment,Under Construction,988443.96,Coxview,3,2105.0,5540.0,312.0,37
1153,Studio,Sold,431073.22,North Tony,0,1954.0,5336.0,,41
1154,Villa,Sold,2411033.56,West Charlesmouth,4,,,344.0,121
1155,Studio,Reserved,2369634.95,Nelsonview,8,4479.0,1566.0,261.0,71
1156,Commercial,Reserved,873468.63,Bradytown,20,2779.0,4402.0,,51
1157,Studio,Reserved,1617381.89,Bryanhaven,8,,,163.0,15
1158,Apartment,Reserved,1357695.64,Guerraport,14,,,204.0,4
1159,Villa,Reserved,2048188.1,West Reneetown,9,,,377.0,85
1160,Villa,Sold,1587241.74,Osbornehaven,6,,,,147
1161,Apartment,Reserved,50618.51,New Karaborough,6,,,340.0,36
1162,Villa,Sold,1919777.24,Port John,7,,,19.0,133
1163,Commercial,Sold,1879777.9,West Tannerville,12,4140.0,3112.0,146.0,28
1164,Apartment,Available,1298820.63,Port Isaiahport,14,,,113.0,99
1165,Apartment,Available,2262151.48,Port Brittany,7,,,,167
1166,Studio,Under Construction,2275693.2,Emmaborough,20,,,331.0,142
1167,Villa,Sold,1333583.61,Herringberg,15,,,91.0,14
1168,Apartment,Sold,1539571.17,South Candace,16,5075.0,6129.0,34.0,3
1169,Studio,Reserved,2491479.08,Daniellefort,7,,,340.0,158
1170,Studio,Under Construction,782109.58,Jacksonport,20,,,49.0,21
1171,Villa,Reserved,845312.24,West Carmenstad,14,,,167.0,12
1172,Apartment,Sold,497796.06,Lake Billy,6,,,269.0,107
1173,Villa,Reserved,2244874.0,Tiffanystad,18,6389.0,7956.0,,109
1174,Apartment,Under Construction,1873996.56,North Robin,14,,,237.0,155
1175,Villa,Available,308824.98,Margarethaven,14,,,,35
1176,Apartment,Available,2455330.01,South Sharon,10,,,,135
1177,Commercial,Sold,1840856.18,Alexandrabury,4,1109.0,6940.0,378.0,27
1178,Villa,Sold,2133779.17,New Shannonfurt,3,,,142.0,92
1179,Commercial,Reserved,167969.43,Davidfurt,8,,,227.0,136
1180,Studio,Available,1287154.25,North Jesushaven,16,,,33.0,59
1181,Commercial,Available,1761565.8,Fischerstad,12,812.0,7406.0,292.0,97
1182,Apartment,Sold,1380219.13,South Laura,16,6946.0,623.0,43.0,107
1183,Commercial,Under Construction,1683286.29,Toddburgh,15,6796.0,5718.0,199.0,70
1184,Apartment,Available,2053791.46,Kathrynfurt,18,,,171.0,19
1185,Villa,Sold,967125.8,Nicolestad,20,,,282.0,150
1186,Commercial,Under Construction,2129238.26,Candicebury,5,,,16.0,3
1187,Apartment,Under Construction,449144.46,Lake Raymondmouth,19,,,180.0,55
1188,Studio,Available,713670.83,West Marytown,12,,,383.0,39
1189,Villa,Available,156196.77,Lake Michelle,19,,,,92
1190,Commercial,Under Construction,942845.69,Stephenstad,10,92.0,1675.0,54.0,110
1191,Villa,Under Construction,980778.38,Gibbsland,7,,,,163
1192,Villa,Available,2022912.96,Port Robert,11,6464.0,6104.0,164.0,176
1193,Villa,Under Construction,1650170.14,North James,10,,,380.0,158
1194,Studio,Under Construction,1119970.27,Port Johnfort,16,,,262.0,133
1195,Studio,Under Construction,1647679.25,North Emily,9,1869.0,727.0,269.0,48
1196,Commercial,Sold,179319.21,South Linda,6,,,51.0,57
1197,Villa,Available,491665.26,North Michael,2,6214.0,355.0,63.0,38
1198,Commercial,Sold,1586022.25,New Rogerview,3,,,149.0,129
1199,Commercial,Reserved,1621348.71,New Jenniferland,16,1952.0,3972.0,184.0,94
1200,Apartment,Under Construction,1946629.91,East Debbie,15,,,317.0,45
1201,Villa,Sold,1037349.41,Isaacfurt,17,,,172.0,169
1202,Commercial,Reserved,1820257.54,East Elainefort,9,666.0,5587.0,196.0,45
1203,Apartment,Available,1725751.81,Acostachester,7,,,,16
1204,Apartment,Sold,2410313.78,Christopherport,3,,,394.0,4
1205,Studio,Reserved,577069.05,North Glenn,12,,,222.0,35
1206,Villa,Under Construction,1401614.93,Andrewtown,7,,,36.0,16
1207,Studio,Sold,1524322.88,Ericamouth,15,,,340.0,149
1208,Villa,Sold,2496687.32,East Davidshire,2,,,,52
1209,Apartment,Under Construction,542901.15,Port Jackville,17,6847.0,7930.0,245.0,173
1210,Apartment,Reserved,1331884.15,New Austin,12,323.0,7029.0,,82
1211,Apartment,Sold,898154.0,Port Catherineshire,19,1018.0,5780.0,352.0,61
1212,Villa,Available,1338437.77,Wilsonmouth,2,,,357.0,146
1213,Villa,Reserved,618715.08,Fitzgeraldstad,4,1542.0,413.0,268.0,13
1214,Apartment,Sold,166650.33,Gregoryhaven,9,4700.0,2202.0,228.0,86
1215,Studio,Reserved,1452785.36,North Karen,13,3148.0,7171.0,107.0,4
1216,Studio,Under Construction,872843.07,Richardland,18,,,84.0,93
1217,Villa,Under Construction,495756.43,North Angela,11,,,,55
1218,Studio,Under Construction,843642.14,East Kaylafort,9,2009.0,4862.0,,164
1219,Commercial,Reserved,170736.49,Port Michele,20,4846.0,2197.0,179.0,95
1220,Commercial,Available,2378583.47,Karenborough,8,1667.0,1713.0,34.0,40
1221,Commercial,Available,1473812.39,East Jenniferbury,2,,,22.0,16
1222,Studio,Sold,2046183.27,Pamelaton,15,3727.0,5229.0,302.0,3
1223,Apartment,Reserved,1086639.58,New Stevenmouth,6,,,324.0,90
1224,Apartment,Under Construction,2263120.94,North Kevinberg,9,3786.0,1496.0,1.0,65
1225,Villa,Under Construction,1234129.64,East Kathyburgh,13,,,248.0,113
1226,Apartment,Under Construction,1456166.04,Gardnerstad,9,,,,124
1227,Studio,Sold,1254895.25,South Rubenside,14,5364.0,1851.0,304.0,125
1228,Commercial,Reserved,1846531.82,East Lindsey,4,3771.0,4629.0,347.0,122
1229,Apartment,Under Construction,1438307.39,North Alyssa,10,,,,180
1230,Commercial,Available,715417.36,Youngfort,2,,,213.0,124
1231,Studio,Under Construction,406571.85,Stephensstad,14,,,383.0,123
1232,Commercial,Sold,1535004.75,South Waltermouth,14,1776.0,491.0,386.0,21
1233,Commercial,Reserved,1248490.91,New Martinport,11,,,,111
1234,Villa,Sold,285140.46,New Nicolestad,13,2341.0,4943.0,,64
1235,Commercial,Under Construction,1019262.79,Port Michelle,17,2725.0,269.0,57.0,105
1236,Studio,Under Construction,1311202.23,Jessicatown,3,,,,42
1237,Studio,Reserved,2075888.42,Davismouth,11,,,349.0,94
1238,Commercial,Reserved,236447.59,Beckyfort,10,,,375.0,29
1239,Villa,Sold,903813.6,Port Tiffany,2,,,122.0,132
1240,Studio,Under Construction,2065507.5,Rebeccatown,9,,,159.0,5
1241,Studio,Under Construction,1638638.63,New Melissa,14,,,4.0,156
1242,Studio,Reserved,760397.89,Port Paul,20,28.0,5811.0,193.0,84
1243,Studio,Reserved,2121071.05,New Dylanstad,18,,,46.0,106
1244,Apartment,Under Construction,1258569.27,Hollyville,13,6241.0,978.0,337.0,124
1245,Studio,Available,1270962.13,East Darrenport,13,,,333.0,53
1246,Commercial,Under Construction,2442638.98,North Juliechester,4,,,,94
1247,Apartment,Under Construction,2370435.43,Leehaven,7,,,236.0,78
1248,Apartment,Under Construction,928405.07,Hansenville,4,,,106.0,176
1249,Commercial,Under Construction,394418.87,Daltonside,17,,,335.0,67
1250,Villa,Under Construction,847883.49,North Katherine,14,,,,148
1251,Commercial,Sold,124683.99,Port Jessicamouth,1,,,,118
1252,Villa,Available,100881.32,East Jamesview,19,,,,43
1253,Apartment,Available,1019029.23,Alyssaville,8,371.0,2548.0,16.0,13
1254,Villa,Reserved,2355498.57,Robertmouth,9,637.0,54.0,355.0,111
1255,Apartment,Available,2184825.49,South Ronnie,7,,,91.0,1
1256,Studio,Under Construction,1303034.94,Milesville,5,,,383.0,34
1257,Apartment,Reserved,1434804.63,Kevinbury,12,6666.0,1189.0,89.0,58
1258,Apartment,Reserved,64537.07,New Ashleystad,20,,,147.0,176
1259,Villa,Available,577977.83,Lisabury,0,,,221.0,37
1260,Villa,Reserved,110696.61,Port Gregton,12,,,224.0,155
1261,Commercial,Reserved,1898621.86,Sosaville,5,2708.0,2628.0,106.0,88
1262,Studio,Under Construction,406832.2,Holmesborough,0,942.0,6739.0,381.0,115
1263,Apartment,Available,2179165.4,Port Elizabeth,16,,,355.0,169
1264,Studio,Available,1626144.57,Brittanyton,11,2296.0,4.0,168.0,154
1265,Apartment,Sold,612075.76,Jennifermouth,1,1065.0,6030.0,391.0,96
1266,Villa,Under Construction,436414.78,East Sherriton,5,,,271.0,168
1267,Apartment,Reserved,1587680.52,Gutierreztown,3,6146.0,249.0,193.0,32
1268,Apartment,Under Construction,2257050.6,North Ashley,11,,,223.0,88
1269,Villa,Sold,1809982.54,South John,17,,,31.0,28
1270,Commercial,Reserved,903939.3,New Kimberlymouth,20,2695.0,980.0,125.0,36
1271,Apartment,Sold,1489089.81,Williamshaven,6,3893.0,3515.0,173.0,30
1272,Villa,Under Construction,811366.15,North Samantha,16,,,367.0,97
1273,Commercial,Available,2497916.44,South Jennifershire,15,,,,141
1274,Villa,Available,1884656.01,South Juliemouth,10,,,92.0,126
1275,Apartment,Under Construction,1555235.02,West Veronica,14,,,2.0,152
1276,Commercial,Sold,1086984.9,East Kathryn,19,,,,139
1277,Studio,Sold,1564473.11,Lake Elizabeth,3,3745.0,6844.0,300.0,102
1278,Commercial,Available,886959.35,Sanchezshire,20,2352.0,6467.0,257.0,12
1279,Studio,Under Construction,120718.86,Hendersonside,0,3269.0,2612.0,146.0,136
1280,Villa,Reserved,1017966.88,Sarahmouth,13,864.0,1361.0,198.0,95
1281,Studio,Sold,2329678.01,Benderfort,3,593.0,4192.0,361.0,101
1282,Studio,Under Construction,1584437.68,Richardsstad,2,,,157.0,63
1283,Commercial,Reserved,255691.47,Williamsshire,18,,,280.0,171
1284,Commercial,Sold,2218234.35,East Jeremy,17,,,,115
1285,Apartment,Reserved,708743.38,North Katherinemouth,15,,,19.0,73
1286,Villa,Under Construction,647235.26,Longborough,17,,,367.0,173
1287,Villa,Under Construction,777872.87,Thompsonfurt,10,6189.0,6949.0,276.0,69
1288,Studio,Available,1464145.48,South Josephberg,6,428.0,7798.0,135.0,17
1289,Studio,Under Construction,1384485.83,Chelseahaven,7,,,101.0,21
1290,Villa,Reserved,1253963.7,South Taylormouth,16,2397.0,791.0,144.0,94
1291,Apartment,Available,1807965.32,Burnsshire,9,1574.0,6642.0,394.0,169
1292,Studio,Sold,825517.44,South Jillview,6,,,139.0,80
1293,Villa,Reserved,1966058.08,Port Lori,0,2686.0,86.0,142.0,151
1294,Commercial,Reserved,479538.11,Port Shannonberg,13,4916.0,3345.0,360.0,144
1295,Apartment,Reserved,1967420.93,Port Robert,4,,,391.0,74
1296,Villa,Reserved,1676334.76,Calhounchester,16,,,12.0,140
1297,Villa,Sold,1723860.36,Port Scott,13,,,259.0,49
1298,Villa,Reserved,1229805.82,Waltonport,19,,,267.0,160
1299,Apartment,Available,1684153.76,Welchmouth,8,,,264.0,85
1300,Commercial,Reserved,245502.76,East Juanside,1,,,361.0,9
1301,Commercial,Reserved,2136300.24,North Samantha,14,5565.0,3702.0,,100
1302,Apartment,Sold,186090.72,Millerport,1,,,359.0,25
1303,Apartment,Under Construction,414416.7,Anthonyfort,4,,,,18
1304,Apartment,Reserved,1463134.79,South Ethan,11,,,29.0,177
1305,Apartment,Sold,1861558.07,Santanaville,18,,,77.0,30
1306,Commercial,Available,236816.33,Hinesfurt,19,,,350.0,174
1307,Studio,Sold,2305873.79,Mitchellberg,5,,,367.0,10
1308,Commercial,Available,2435338.74,Tylerfort,5,6987.0,2014.0,380.0,85
1309,Commercial,Reserved,1534577.92,Brandonfurt,5,5496.0,4705.0,259.0,145
1310,Apartment,Under Construction,1229046.47,Stewartville,17,,,62.0,125
1311,Studio,Reserved,1866417.68,New Kelly,14,,,120.0,160
1312,Villa,Available,854475.51,Lake Brandonhaven,17,1077.0,3386.0,291.0,31
1313,Studio,Available,1258497.86,Dianaview,18,,,255.0,93
1314,Apartment,Reserved,2294570.02,Tammyshire,6,,,179.0,10
1315,Commercial,Available,2391355.79,Port Michaelport,12,5148.0,4287.0,211.0,78
1316,Studio,Available,2321319.33,Macdonaldside,7,2273.0,5263.0,66.0,31
1317,Villa,Reserved,692997.76,Douglasport,1,,,343.0,25
1318,Commercial,Sold,619549.15,East Jessica,14,214.0,2105.0,,48
1319,Apartment,Sold,779278.04,East Ronaldport,8,841.0,885.0,185.0,110
1320,Studio,Under Construction,1131212.23,North Heatherview,17,5641.0,49.0,140.0,61
1321,Studio,Reserved,819710.16,Jenkinsport,5,,,169.0,152
1322,Apartment,Under Construction,966821.35,Adammouth,4,,,,9
1323,Commercial,Under Construction,1570560.53,East Christinatown,1,,,,109
1324,Commercial,Sold,1918187.91,Lake Elizabethview,11,,,6.0,59
1325,Apartment,Available,1852117.59,Fergusonville,15,5562.0,4975.0,85.0,9
1326,Apartment,Available,2045337.74,Whiteport,7,3673.0,5125.0,139.0,74
1327,Commercial,Available,128851.79,South Shirleymouth,12,,,220.0,24
1328,Studio,Reserved,166947.78,South Jenniferchester,6,750.0,4975.0,374.0,48
1329,Studio,Under Construction,1983988.25,North Michael,16,3684.0,3291.0,91.0,146
1330,Villa,Under Construction,1356043.11,West Allen,7,,,225.0,111
1331,Apartment,Under Construction,1466444.65,Murraystad,4,,,64.0,124
1332,Villa,Reserved,178837.81,South Michael,19,,,78.0,111
1333,Commercial,Under Construction,675518.81,Nicholastown,4,,,185.0,150
1334,Studio,Available,1613968.05,Melissachester,12,,,106.0,170
1335,Villa,Under Construction,2154995.63,Reneemouth,0,,,195.0,34
1336,Villa,Sold,2296609.32,New Anthonyhaven,18,,,106.0,44
1337,Commercial,Sold,1276027.76,West Johnathan,20,6710.0,6819.0,343.0,133
1338,Apartment,Sold,1386411.87,Port Jesse,17,,,179.0,123
1339,Villa,Sold,2090971.6,Griffinstad,7,,,392.0,141
1340,Apartment,Under Construction,1367180.27,West Faithport,18,,,338.0,49
1341,Villa,Sold,1316303.39,Nicholsview,1,,,340.0,25
1342,Villa,Sold,2267455.89,Fergusonstad,11,,,113.0,89
1343,Studio,Under Construction,1985335.17,Port Ruth,17,2453.0,7630.0,232.0,97
1344,Studio,Under Construction,2277227.69,Matthewport,3,3521.0,6969.0,185.0,27
1345,Studio,Available,584705.28,West Stacy,13,1858.0,2711.0,271.0,170
1346,Studio,Under Construction,1334719.94,West Stacy,14,37.0,3330.0,95.0,63
1347,Commercial,Available,2114056.72,Lucaschester,9,5857.0,1757.0,329.0,52
1348,Studio,Under Construction,322312.18,East Christopherville,9,,,82.0,165
1349,Commercial,Available,1996922.28,Rogersberg,20,,,398.0,99
1350,Studio,Under Construction,498284.79,West Vickimouth,7,,,108.0,49
1351,Studio,Available,2029890.95,Laurenshire,12,,,38.0,54
1352,Commercial,Available,1549402.3,Bryanmouth,19,4776.0,3751.0,,162
1353,Commercial,Reserved,523428.18,Justinfurt,11,6255.0,173.0,76.0,36
1354,Commercial,Sold,1209717.74,Miguelton,11,,,307.0,44
1355,Apartment,Available,1720667.66,Port Jesse,7,6864.0,739.0,104.0,128
1356,Villa,Reserved,1602939.61,Lake Karl,10,,,21.0,67
1357,Commercial,Under Construction,1096755.63,Tylermouth,18,,,124.0,150
1358,Villa,Reserved,2253448.0,East Jenniferhaven,1,,,358.0,75
1359,Apartment,Sold,1322195.37,Tammyhaven,5,3283.0,5024.0,,123
1360,Commercial,Available,1289374.88,North Aaronmouth,2,,,,71
1361,Apartment,Under Construction,202513.95,Tanyashire,18,,,133.0,62
1362,Commercial,Available,2309194.96,Elizabethburgh,6,,,142.0,173
1363,Commercial,Reserved,483935.59,Carlsonton,13,1055.0,275.0,376.0,149
1364,Villa,Reserved,1344444.5,New Courtney,3,,,368.0,133
1365,Villa,Reserved,2018740.62,Jennifermouth,13,,,,35
1366,Villa,Under Construction,577860.53,Allenstad,6,,,,148
1367,Apartment,Under Construction,1342064.56,Port Meredith,20,6218.0,6608.0,32.0,10
1368,Villa,Sold,639678.03,Wesleyport,0,4264.0,6935.0,265.0,37
1369,Villa,Reserved,1911252.74,New Brianahaven,16,6560.0,3215.0,71.0,99
1370,Studio,Under Construction,1432635.86,Port Suzanne,2,3415.0,6105.0,232.0,92
1371,Apartment,Reserved,2147140.86,Port Toddstad,18,,,281.0,142
1372,Villa,Available,2241667.11,West Dianaborough,5,4499.0,251.0,217.0,154
1373,Apartment,Sold,1639397.03,Bryanbury,14,,,37.0,161
1374,Studio,Under Construction,1827208.55,North Matthewstad,15,1641.0,1706.0,269.0,98
1375,Commercial,Reserved,1395589.24,New David,8,,,140.0,151
1376,Villa,Sold,991850.4,Brookeberg,14,4853.0,969.0,101.0,142
1377,Studio,Reserved,1637888.91,Pierceside,13,,,96.0,2
1378,Commercial,Available,2275307.13,West Larrybury,3,,,341.0,98
1379,Studio,Reserved,1070866.93,Jennifermouth,19,,,330.0,37
1380,Studio,Reserved,820304.56,Hernandezstad,18,,,,104
1381,Commercial,Under Construction,1001670.5,New David,0,2299.0,7370.0,82.0,29
1382,Villa,Reserved,1116724.19,Saraburgh,19,2906.0,1826.0,365.0,113
1383,Apartment,Sold,230224.52,North Lesliehaven,1,,,195.0,87
1384,Villa,Reserved,1271182.51,New Christinehaven,8,,,192.0,160
1385,Apartment,Available,1261069.91,Hunterfurt,10,,,231.0,16
1386,Villa,Available,1491687.38,East Edwardport,17,,,65.0,41
1387,Villa,Sold,938909.07,New Javierfurt,0,,,35.0,178
1388,Commercial,Reserved,1552113.61,Scottfort,11,,,386.0,129
1389,Apartment,Available,2201629.96,West Jason,1,5432.0,7060.0,372.0,164
1390,Studio,Available,2390903.93,Lake Annette,4,,,172.0,167
1391,Villa,Reserved,1479849.93,Kimmouth,18,,,124.0,127
1392,Apartment,Reserved,154347.84,Mitchellberg,12,,,17.0,139
1393,Studio,Sold,2424628.19,Kristenbury,4,,,84.0,107
1394,Commercial,Reserved,1779362.05,Danielville,5,,,126.0,80
1395,Commercial,Sold,873110.94,North Rebeccaton,7,,,,19
1396,Studio,Under Construction,410536.37,Petersonfort,18,,,350.0,129
1397,Commercial,Under Construction,401375.6,Port Eric,11,,,,103
1398,Apartment,Sold,460973.8,Lake Nancy,9,4607.0,7018.0,118.0,58
1399,Commercial,Sold,161652.68,New Richardborough,0,,,370.0,110
1400,Studio,Sold,2260277.76,West Robert,12,5401.0,1587.0,,14
1401,Villa,Under Construction,1374882.17,Rogersfurt,16,4084.0,5424.0,29.0,155
1402,Apartment,Sold,1764900.56,New Frances,16,,,185.0,99
1403,Studio,Available,2078865.85,North Erinfort,9,,,211.0,69
1404,Commercial,Available,1989275.47,Christinefort,5,1891.0,5834.0,266.0,60
1405,Apartment,Under Construction,2212383.78,Jodimouth,15,,,370.0,111
1406,Villa,Reserved,2419773.83,Stephaniechester,18,4055.0,5238.0,206.0,125
1407,Commercial,Sold,1125723.01,Lynchton,8,,,335.0,75
1408,Studio,Under Construction,2378321.89,West Ashleyside,4,1888.0,852.0,113.0,121
1409,Studio,Sold,1822060.37,South Samanthaview,15,,,152.0,105
1410,Commercial,Reserved,223137.07,West Shelby,11,5855.0,3825.0,239.0,167
1411,Apartment,Under Construction,1720368.65,Port Michael,12,4175.0,5679.0,,14
1412,Commercial,Under Construction,1732455.82,East George,20,,,349.0,100
1413,Studio,Under Construction,2269358.38,East Heatherfort,20,,,373.0,32
