transaction_id,name,transaction_date,amount,tax,discount_amount,payment_status,transaction_type,customer_id,payment_method_number,employee_id
1457,TXN-1457-MSB,2023-06-19,394478.88,0.0,19723.94,Paid,Sale,6044,552,23.0
1458,TXN-1458-UAI,2025-02-15,2803575.68,392500.6,140178.78,Failed,Deposit,6906,261,398.0
1459,TXN-1459-GRI,2022-09-14,1661705.31,83085.27,0.0,Paid,Deposit,4253,264,
1460,TXN-1460-OOB,2022-06-23,776399.04,0.0,23291.97,Failed,Deposit,307,24,146.0
1461,TXN-1461-AXD,2023-01-19,4245474.5,424547.45,127364.24,Refunded,Deposit,5106,474,194.0
1462,TXN-1462-SKV,2025-01-19,2608954.37,130447.72,78268.63,Pending,Deposit,1396,370,205.0
1463,TXN-1463-DER,2022-07-01,4666515.51,653312.17,233325.78,Refunded,Sale,3247,436,65.0
1464,TXN-1464-TJL,2021-12-31,4030470.49,201523.52,201523.52,Failed,Sale,682,198,268.0
1465,TXN-1465-WKB,2023-02-23,3465473.03,346547.3,0.0,Refunded,Deposit,731,520,54.0
1466,TXN-1466-FLJ,2022-03-07,27117.47,1355.87,813.52,Failed,Sale,1450,382,27.0
1467,TXN-1467-MBI,2022-05-05,2140261.64,299636.63,0.0,Refunded,Sale,2526,247,52.0
1468,TXN-1468-PSC,2025-10-04,989036.44,49451.82,49451.82,Failed,Refund,6357,510,128.0
1469,TXN-1469-NWQ,2022-04-29,4554167.96,0.0,45541.68,Paid,Sale,7778,496,389.0
1470,TXN-1470-BZN,2024-01-17,874570.76,87457.08,8745.71,Paid,Refund,5659,235,394.0
1471,TXN-1471-RKY,2025-09-25,1431728.14,143172.81,42951.84,Failed,Refund,3294,484,26.0
1472,TXN-1472-KKD,2024-05-13,2585150.17,361921.02,77554.51,Failed,Refund,817,424,258.0
1473,TXN-1473-KHX,2025-03-19,1318291.37,184560.79,13182.91,Failed,Deposit,4864,430,141.0
1474,TXN-1474-MIS,2024-06-28,1050903.66,105090.37,0.0,Paid,Rent,689,556,113.0
1475,TXN-1475-JPS,2022-04-18,2996298.43,299629.84,89888.95,Failed,Refund,7078,455,320.0
1476,TXN-1476-WDF,2024-12-11,446469.75,0.0,13394.09,Paid,Deposit,7648,161,396.0
1477,TXN-1477-GKY,2023-02-26,292722.46,40981.14,0.0,Paid,Deposit,7500,307,268.0
1478,TXN-1478-MSM,2022-03-03,1862481.99,260747.48,93124.1,Pending,Rent,3150,348,386.0
1479,TXN-1479-QDS,2021-12-23,3603880.94,0.0,0.0,Refunded,Rent,5279,297,283.0
1480,TXN-1480-INC,2024-06-19,2774924.18,0.0,138746.21,Failed,Refund,3920,407,338.0
1481,TXN-1481-HTK,2024-06-19,2115536.59,105776.83,63466.1,Pending,Deposit,7580,211,228.0
1482,TXN-1482-KCJ,2025-07-27,2829626.32,141481.32,0.0,Refunded,Sale,7017,152,176.0
1483,TXN-1483-NAL,2025-08-23,1828526.52,0.0,54855.8,Refunded,Refund,3469,130,272.0
1484,TXN-1484-OWH,2023-08-06,4680859.38,0.0,234042.97,Paid,Sale,6609,469,218.0
1485,TXN-1485-KJU,2025-06-02,276414.64,27641.46,8292.44,Pending,Refund,4820,124,304.0
1486,TXN-1486-MWW,2025-06-06,3367610.61,471465.49,33676.11,Paid,Refund,6870,260,61.0
1487,TXN-1487-IVR,2023-04-18,4456630.76,222831.54,133698.92,Refunded,Refund,3566,594,251.0
1488,TXN-1488-YGH,2022-08-10,4019815.77,200990.79,120594.47,Refunded,Rent,2610,589,56.0
1489,TXN-1489-VLV,2025-04-03,921837.09,46091.85,27655.11,Failed,Refund,6525,426,245.0
1490,TXN-1490-XUQ,2024-04-22,1481039.89,207345.58,0.0,Failed,Refund,3912,493,53.0
1491,TXN-1491-LGQ,2025-04-07,3585805.6,358580.56,107574.17,Paid,Sale,6930,480,25.0
1492,TXN-1492-JCP,2022-01-29,423184.25,59245.8,12695.53,Paid,Deposit,2949,378,141.0
1493,TXN-1493-CRO,2022-08-10,4059684.78,568355.87,202984.24,Pending,Refund,3755,332,64.0
1494,TXN-1494-VOW,2025-08-30,3595096.91,503313.57,107852.91,Failed,Deposit,2117,274,379.0
1495,TXN-1495-ATK,2025-02-13,3648574.03,0.0,36485.74,Pending,Deposit,5813,485,196.0
1496,TXN-1496-VFO,2021-12-25,503006.37,25150.32,15090.19,Paid,Deposit,5652,279,91.0
1497,TXN-1497-HWC,2025-08-16,3589367.2,179468.36,179468.36,Pending,Refund,7799,221,396.0
1498,TXN-1498-LUK,2023-06-08,3399730.99,339973.1,169986.55,Refunded,Deposit,7607,482,63.0
1499,TXN-1499-AHT,2022-06-26,4154950.61,0.0,0.0,Failed,Rent,5508,520,281.0
1500,TXN-1500-BGU,2022-11-03,209896.59,10494.83,2098.97,Refunded,Refund,6025,437,203.0
1501,TXN-1501-VOU,2025-02-08,117507.12,11750.71,5875.36,Refunded,Deposit,6644,554,12.0
1502,TXN-1502-HXQ,2023-07-17,1866289.49,261280.53,18662.89,Failed,Sale,2165,554,85.0
1503,TXN-1503-SKV,2022-09-06,745643.84,0.0,0.0,Refunded,Deposit,464,494,305.0
1504,TXN-1504-XUU,2023-01-21,2792805.62,0.0,83784.17,Pending,Deposit,1835,490,250.0
1505,TXN-1505-YIW,2025-01-13,4586909.81,642167.37,0.0,Paid,Refund,4023,109,212.0
1506,TXN-1506-UAA,2025-01-14,1958615.69,274206.2,0.0,Refunded,Rent,1582,439,294.0
1507,TXN-1507-AIX,2024-05-17,4225061.99,211253.1,0.0,Refunded,Sale,2811,181,173.0
1508,TXN-1508-YBX,2025-07-16,3203.89,0.0,0.0,Refunded,Rent,2857,438,310.0
1509,TXN-1509-VJD,2025-07-21,844236.19,42211.81,0.0,Paid,Rent,1706,55,241.0
1510,TXN-1510-QJN,2024-01-23,154056.85,7702.84,1540.57,Pending,Refund,1768,316,374.0
1511,TXN-1511-XIW,2022-04-05,1642079.61,0.0,16420.8,Failed,Deposit,2455,238,88.0
1512,TXN-1512-PVB,2024-04-14,4541131.6,227056.58,227056.58,Failed,Sale,801,566,
1513,TXN-1513-OGS,2022-10-03,486566.71,68119.34,24328.34,Failed,Sale,967,179,290.0
1514,TXN-1514-LOT,2023-08-13,3032836.06,303283.61,151641.8,Paid,Deposit,2026,70,51.0
1515,TXN-1515-ILT,2023-07-26,2258576.7,316200.74,0.0,Paid,Rent,3561,366,299.0
1516,TXN-1516-IBJ,2021-11-12,4692464.13,234623.21,140773.92,Refunded,Refund,226,194,115.0
1517,TXN-1517-LTG,2024-11-02,614350.67,86009.09,6143.51,Pending,Deposit,5571,444,327.0
1518,TXN-1518-GUT,2022-11-23,1061715.2,106171.52,53085.76,Failed,Deposit,6776,194,282.0
1519,TXN-1519-WVM,2021-10-19,149650.76,20951.11,7482.54,Pending,Refund,7264,163,268.0
1520,TXN-1520-EQZ,2024-09-14,2170808.38,303913.17,65124.25,Paid,Rent,5895,491,120.0
1521,TXN-1521-ZNC,2025-01-27,1390608.83,0.0,13906.09,Paid,Refund,80,184,226.0
1522,TXN-1522-IRE,2023-12-13,4349789.86,0.0,43497.9,Failed,Sale,4715,210,35.0
1523,TXN-1523-NHH,2024-03-05,3025494.18,302549.42,30254.94,Refunded,Refund,7773,338,177.0
1524,TXN-1524-ETH,2023-03-08,3071225.51,429971.57,30712.26,Refunded,Rent,5058,150,139.0
1525,TXN-1525-GYG,2025-01-03,2660489.66,0.0,133024.48,Pending,Deposit,3233,572,364.0
1526,TXN-1526-YAK,2025-04-27,461067.99,0.0,23053.4,Pending,Refund,7051,82,84.0
1527,TXN-1527-RND,2025-03-19,2226203.38,0.0,0.0,Paid,Deposit,3934,264,251.0
1528,TXN-1528-QEA,2025-07-28,4997526.94,499752.69,249876.35,Refunded,Deposit,148,454,191.0
1529,TXN-1529-NHY,2022-08-03,4176476.0,584706.64,208823.8,Pending,Sale,1497,289,48.0
1530,TXN-1530-FZP,2025-09-10,4467508.35,446750.83,0.0,Failed,Sale,5454,527,22.0
1531,TXN-1531-FOR,2024-04-29,4116485.34,205824.27,205824.27,Paid,Sale,2162,80,357.0
1532,TXN-1532-YZH,2025-05-14,517002.38,51700.24,25850.12,Paid,Rent,1104,287,124.0
1533,TXN-1533-FTV,2024-12-29,1138786.37,56939.32,34163.59,Refunded,Rent,3460,374,221.0
1534,TXN-1534-PDT,2022-06-13,17602.01,880.1,0.0,Pending,Deposit,6557,367,159.0
1535,TXN-1535-CXA,2025-08-21,1518943.6,75947.18,0.0,Paid,Deposit,1713,65,335.0
1536,TXN-1536-HCO,2023-04-08,544819.8,0.0,27240.99,Pending,Sale,4188,310,186.0
1537,TXN-1537-LFJ,2023-05-13,2365021.14,118251.06,0.0,Paid,Refund,6657,225,241.0
1538,TXN-1538-HFF,2025-10-05,3386283.19,169314.16,169314.16,Failed,Refund,2255,581,94.0
1539,TXN-1539-DGV,2023-06-07,4372777.46,437277.75,0.0,Pending,Sale,7796,29,252.0
1540,TXN-1540-VUL,2023-01-11,3746587.39,0.0,37465.87,Pending,Refund,5781,456,106.0
1541,TXN-1541-BUM,2022-05-29,4693050.81,234652.54,0.0,Failed,Rent,6647,46,39.0
1542,TXN-1542-EOO,2023-10-10,271383.66,27138.37,2713.84,Failed,Sale,3390,161,36.0
1543,TXN-1543-CIA,2022-12-31,62874.82,6287.48,3143.74,Failed,Deposit,1,426,36.0
1544,TXN-1544-VDJ,2024-08-17,3307367.89,165368.39,33073.68,Failed,Sale,6935,437,203.0
1545,TXN-1545-ZYN,2022-11-21,1448183.35,202745.67,0.0,Failed,Refund,7995,278,124.0
1546,TXN-1546-BWT,2023-05-21,1268998.08,63449.9,0.0,Failed,Deposit,684,66,282.0
1547,TXN-1547-HPW,2024-09-15,1655773.66,165577.37,0.0,Paid,Deposit,431,85,158.0
1548,TXN-1548-UCL,2023-02-09,1350440.7,135044.07,67522.04,Refunded,Rent,5008,417,26.0
1549,TXN-1549-YJU,2022-02-10,2558159.16,0.0,127907.96,Refunded,Refund,6545,281,384.0
1550,TXN-1550-VZZ,2024-02-03,2201861.94,308260.67,110093.1,Pending,Deposit,408,336,128.0
1551,TXN-1551-DDS,2025-07-12,2563117.9,358836.51,25631.18,Pending,Deposit,3869,359,1.0
1552,TXN-1552-NAL,2023-04-04,3364222.63,168211.13,168211.13,Failed,Refund,3283,268,384.0
1553,TXN-1553-CKQ,2024-04-27,1936878.28,0.0,58106.35,Failed,Sale,6201,113,396.0
1554,TXN-1554-ZQM,2024-05-29,1258035.82,0.0,62901.79,Paid,Sale,6052,531,78.0
1555,TXN-1555-AGG,2023-09-15,832670.28,41633.51,41633.51,Paid,Deposit,2459,576,282.0
1556,TXN-1556-REM,2022-05-06,1748671.65,87433.58,87433.58,Failed,Deposit,7902,570,7.0
1557,TXN-1557-DHO,2024-01-15,3709548.76,370954.88,185477.44,Refunded,Refund,7459,502,18.0
1558,TXN-1558-GQL,2024-01-11,3784011.14,529761.56,113520.33,Failed,Sale,6966,334,20.0
1559,TXN-1559-FYD,2023-12-21,3335193.12,333519.31,100055.79,Pending,Refund,7392,307,139.0
1560,TXN-1560-VTT,2023-02-01,1171672.82,58583.64,35150.18,Paid,Sale,4045,20,268.0
1561,TXN-1561-HCC,2025-08-25,2941255.06,0.0,147062.75,Pending,Refund,2691,127,113.0
1562,TXN-1562-QCT,2023-09-19,2854306.93,0.0,0.0,Failed,Rent,4177,259,313.0
1563,TXN-1563-AOW,2023-01-07,2422362.46,121118.12,72670.87,Pending,Sale,2088,65,207.0
1564,TXN-1564-MBK,2022-02-17,2750794.97,137539.75,137539.75,Paid,Sale,3648,392,334.0
1565,TXN-1565-QGU,2023-12-29,2459969.58,344395.74,24599.7,Refunded,Deposit,3516,548,36.0
1566,TXN-1566-NER,2025-02-06,2828150.92,282815.09,141407.55,Refunded,Refund,4725,484,75.0
1567,TXN-1567-WNK,2022-12-31,3578098.76,178904.94,107342.96,Failed,Sale,6040,108,346.0
1568,TXN-1568-MKB,2023-10-08,549921.72,27496.09,16497.65,Paid,Sale,7091,471,398.0
1569,TXN-1569-DEZ,2022-05-02,3748629.51,187431.48,0.0,Refunded,Deposit,6526,507,218.0
1570,TXN-1570-SJK,2022-02-08,681158.98,34057.95,0.0,Refunded,Refund,6208,114,360.0
1571,TXN-1571-EAP,2022-12-18,335006.74,46900.94,10050.2,Failed,Refund,4536,257,88.0
1572,TXN-1572-TRM,2024-04-15,4880446.27,0.0,244022.31,Refunded,Sale,3579,106,268.0
1573,TXN-1573-RXP,2023-01-16,4785044.86,478504.49,0.0,Pending,Rent,3551,439,246.0
1574,TXN-1574-VQN,2025-06-01,304061.85,15203.09,9121.86,Pending,Sale,4533,239,150.0
1575,TXN-1575-ZBT,2025-03-28,2217380.7,310433.3,22173.81,Refunded,Rent,7788,155,53.0
1576,TXN-1576-HCT,2022-08-22,932852.2,0.0,9328.52,Pending,Refund,6106,373,315.0
1577,TXN-1577-AXA,2022-12-20,2427753.8,121387.69,0.0,Pending,Sale,7814,475,140.0
1578,TXN-1578-NEC,2024-06-12,4151225.86,581171.62,207561.29,Refunded,Sale,2829,599,134.0
1579,TXN-1579-BAL,2024-11-16,4753157.65,475315.77,142594.73,Refunded,Rent,743,181,340.0
1580,TXN-1580-ZPZ,2025-03-09,3171994.76,0.0,0.0,Paid,Sale,499,545,107.0
1581,TXN-1581-WNQ,2024-08-16,1770820.52,88541.03,0.0,Refunded,Rent,1219,367,248.0
1582,TXN-1582-LUR,2022-10-05,3017421.18,0.0,30174.21,Refunded,Sale,5880,49,373.0
1583,TXN-1583-XZA,2023-01-29,1561382.53,218593.55,0.0,Failed,Sale,1856,381,169.0
1584,TXN-1584-WRO,2023-10-29,4549298.56,227464.93,227464.93,Refunded,Rent,3207,449,190.0
1585,TXN-1585-CBM,2024-06-30,4352261.51,0.0,43522.62,Refunded,Sale,4691,416,174.0
1586,TXN-1586-WDA,2024-04-17,2792042.29,0.0,139602.11,Pending,Rent,1088,369,121.0
1587,TXN-1587-LVR,2023-01-21,1625344.98,162534.5,16253.45,Failed,Deposit,6631,63,313.0
1588,TXN-1588-WUN,2024-05-02,1468361.6,73418.08,73418.08,Failed,Sale,2946,48,278.0
1589,TXN-1589-SHR,2023-08-21,169023.14,0.0,1690.23,Refunded,Sale,5018,450,283.0
1590,TXN-1590-WZX,2024-03-08,4079472.61,571126.17,0.0,Paid,Sale,6695,549,99.0
1591,TXN-1591-WTZ,2023-12-05,2253015.3,0.0,67590.46,Failed,Deposit,5241,5,220.0
1592,TXN-1592-MPP,2024-12-20,1627014.38,162701.44,0.0,Paid,Deposit,7866,247,361.0
1593,TXN-1593-BLI,2022-03-13,2356609.55,329925.34,117830.48,Paid,Refund,3528,64,112.0
1594,TXN-1594-FSL,2025-08-25,4094052.48,573167.35,40940.52,Refunded,Deposit,7272,40,193.0
1595,TXN-1595-QIR,2025-10-08,624821.81,87475.05,31241.09,Paid,Deposit,5111,6,142.0
1596,TXN-1596-BCP,2023-06-17,4288564.63,214428.23,128656.94,Refunded,Sale,6125,568,121.0
1597,TXN-1597-ZMA,2025-08-13,4487749.16,224387.46,44877.49,Refunded,Refund,1037,501,332.0
1598,TXN-1598-PMC,2025-01-04,4733646.16,473364.62,0.0,Paid,Deposit,2154,378,55.0
1599,TXN-1599-WRY,2024-03-06,1988644.99,278410.3,99432.25,Failed,Deposit,7546,52,57.0
1600,TXN-1600-AUR,2023-07-14,1087267.74,54363.39,32618.03,Pending,Refund,3951,215,274.0
1601,TXN-1601-QUA,2024-08-25,1869456.81,186945.68,18694.57,Failed,Sale,2519,25,192.0
1602,TXN-1602-QUX,2022-01-22,1665894.66,233225.25,16658.95,Pending,Sale,3641,168,173.0
1603,TXN-1603-SWJ,2024-06-13,882417.25,123538.42,0.0,Failed,Deposit,3035,144,271.0
1604,TXN-1604-SFV,2023-12-24,3037118.82,303711.88,91113.56,Pending,Deposit,7360,58,56.0
1605,TXN-1605-GFG,2024-06-07,2384167.55,0.0,119208.38,Failed,Sale,3835,83,44.0
1606,TXN-1606-PNG,2023-03-07,4328773.56,432877.36,0.0,Failed,Sale,5895,371,59.0
1607,TXN-1607-KVP,2023-08-08,162483.68,8124.18,4874.51,Paid,Rent,4202,26,180.0
1608,TXN-1608-VLR,2023-09-11,3220051.9,450807.27,0.0,Failed,Deposit,181,4,249.0
1609,TXN-1609-KGH,2022-10-27,3815218.49,381521.85,38152.18,Pending,Refund,555,340,216.0
1610,TXN-1610-XQS,2024-12-16,3797913.87,0.0,113937.42,Refunded,Rent,3336,149,398.0
1611,TXN-1611-GQK,2025-08-30,4430597.69,443059.77,0.0,Pending,Deposit,4186,477,310.0
1612,TXN-1612-ADT,2025-10-14,3645710.65,182285.53,182285.53,Paid,Deposit,1460,209,305.0
1613,TXN-1613-FSW,2024-06-14,4639194.69,231959.73,231959.73,Paid,Rent,3382,204,207.0
1614,TXN-1614-NGB,2024-02-16,1664617.69,0.0,16646.18,Failed,Sale,2472,127,101.0
1615,TXN-1615-XNS,2024-04-11,2517040.66,125852.03,25170.41,Refunded,Refund,1122,321,271.0
1616,TXN-1616-UUV,2021-10-30,72370.16,0.0,2171.1,Pending,Refund,4740,295,94.0
1617,TXN-1617-PNW,2021-12-04,36774.02,5148.36,1103.22,Failed,Deposit,2867,200,40.0
1618,TXN-1618-PDT,2022-07-28,1202152.85,60107.64,36064.59,Paid,Deposit,7802,431,279.0
1619,TXN-1619-LRP,2024-11-20,505834.37,50583.44,0.0,Refunded,Refund,892,301,192.0
1620,TXN-1620-CKE,2024-07-24,1302536.42,130253.64,13025.36,Paid,Rent,7188,421,396.0
1621,TXN-1621-IQI,2025-05-22,886862.39,88686.24,8868.62,Pending,Rent,1626,9,140.0
1622,TXN-1622-WVK,2024-05-03,144543.08,14454.31,0.0,Refunded,Sale,5665,531,265.0
1623,TXN-1623-WXV,2025-02-28,4546702.12,227335.11,45467.02,Refunded,Sale,6296,149,163.0
1624,TXN-1624-JUN,2021-10-28,43099.21,6033.89,430.99,Refunded,Refund,2118,6,9.0
1625,TXN-1625-UXW,2022-02-02,3680938.56,0.0,0.0,Refunded,Rent,3513,528,152.0
1626,TXN-1626-RKF,2023-04-12,762435.14,76243.51,38121.76,Failed,Refund,3185,44,374.0
1627,TXN-1627-YNK,2025-01-31,4561323.65,0.0,228066.18,Pending,Refund,6011,519,307.0
1628,TXN-1628-VKZ,2022-01-05,4464194.11,446419.41,223209.71,Pending,Sale,4125,30,179.0
1629,TXN-1629-SHZ,2023-09-21,3270197.93,327019.79,32701.98,Pending,Sale,6907,569,393.0
1630,TXN-1630-NWW,2023-07-28,3361826.28,168091.31,33618.26,Failed,Refund,4623,472,12.0
1631,TXN-1631-ZGR,2025-03-14,28685.03,0.0,860.55,Paid,Refund,4096,52,320.0
1632,TXN-1632-OBW,2024-06-29,4924388.09,0.0,49243.88,Refunded,Refund,1136,107,
1633,TXN-1633-BDM,2023-06-13,4389407.35,219470.37,219470.37,Refunded,Sale,4321,179,255.0
1634,TXN-1634-MJP,2025-01-04,4475740.92,0.0,0.0,Pending,Refund,113,388,393.0
1635,TXN-1635-NZM,2022-02-06,3296904.2,329690.42,98907.13,Pending,Deposit,4817,49,156.0
1636,TXN-1636-DRI,2022-03-19,1725245.07,86262.25,86262.25,Paid,Refund,3092,331,254.0
1637,TXN-1637-ALI,2023-08-09,4468455.95,625583.83,0.0,Refunded,Refund,4889,138,77.0
1638,TXN-1638-YIG,2025-05-20,1459001.61,72950.08,0.0,Pending,Deposit,69,223,60.0
1639,TXN-1639-MFG,2023-09-04,2814432.29,394020.52,84432.97,Failed,Refund,4578,5,313.0
1640,TXN-1640-CWS,2023-03-31,500455.4,70063.76,5004.55,Pending,Deposit,4514,588,19.0
1641,TXN-1641-THV,2023-02-11,4609934.24,0.0,230496.71,Pending,Refund,3412,326,273.0
1642,TXN-1642-LAJ,2022-03-21,705570.75,70557.07,0.0,Paid,Refund,491,188,48.0
1643,TXN-1643-RIN,2022-02-04,1126034.24,0.0,33781.03,Paid,Deposit,5761,433,379.0
1644,TXN-1644-DJA,2022-08-26,2791554.52,390817.63,27915.55,Paid,Refund,7553,592,240.0
1645,TXN-1645-KNM,2025-02-25,3820936.82,382093.68,191046.84,Pending,Deposit,5938,570,1.0
1646,TXN-1646-FOJ,2025-01-01,3097517.83,154875.89,30975.18,Refunded,Refund,5784,247,221.0
1647,TXN-1647-JKY,2022-11-15,1162205.3,162708.74,34866.16,Refunded,Sale,190,295,38.0
1648,TXN-1648-OIL,2024-05-01,6713.33,335.67,201.4,Pending,Sale,1925,451,99.0
1649,TXN-1649-GAG,2023-08-15,3786238.6,530073.4,189311.93,Pending,Deposit,6888,490,339.0
1650,TXN-1650-DRW,2022-02-10,4926066.21,689649.27,49260.66,Pending,Sale,3937,283,366.0
1651,TXN-1651-CGS,2022-11-02,4049945.78,0.0,40499.46,Paid,Deposit,4070,558,78.0
1652,TXN-1652-WJE,2025-04-06,2302112.68,0.0,23021.13,Paid,Deposit,5319,490,206.0
1653,TXN-1653-EVL,2023-10-04,4519028.77,632664.03,225951.44,Failed,Sale,6758,15,222.0
1654,TXN-1654-VAP,2023-04-02,2050418.67,0.0,102520.93,Failed,Refund,6259,118,167.0
1655,TXN-1655-MLY,2021-12-29,2625620.55,131281.03,131281.03,Failed,Refund,7951,396,68.0
1656,TXN-1656-CTX,2023-07-16,2386694.58,334137.24,71600.84,Pending,Deposit,2810,129,158.0
1657,TXN-1657-ZUL,2025-03-16,2239224.12,0.0,111961.21,Refunded,Rent,2737,576,400.0
1658,TXN-1658-ZAK,2022-02-10,3876403.46,193820.17,193820.17,Pending,Rent,4999,183,290.0
1659,TXN-1659-UIJ,2023-03-19,2634791.0,368870.74,0.0,Refunded,Sale,5887,431,238.0
1660,TXN-1660-VPI,2025-01-06,1584952.18,221893.31,0.0,Pending,Rent,811,322,393.0
1661,TXN-1661-MKJ,2023-07-09,1292274.52,0.0,12922.75,Pending,Rent,3591,239,282.0
1662,TXN-1662-TBB,2024-04-09,190661.09,0.0,1906.61,Pending,Deposit,6583,208,271.0
1663,TXN-1663-HWC,2022-07-30,2916809.42,0.0,29168.09,Refunded,Refund,5300,259,213.0
1664,TXN-1664-QXZ,2022-05-02,1151347.15,161188.6,57567.36,Failed,Refund,712,62,113.0
1665,TXN-1665-XWU,2025-10-09,742373.34,103932.27,7423.73,Refunded,Sale,2202,568,23.0
1666,TXN-1666-RSC,2024-04-11,3269842.16,326984.22,163492.11,Pending,Refund,5784,313,392.0
1667,TXN-1667-QWV,2021-12-06,3406683.87,0.0,0.0,Paid,Sale,1900,375,
1668,TXN-1668-ZUD,2025-09-06,3761270.15,526577.82,188063.51,Paid,Refund,1218,439,208.0
1669,TXN-1669-SSP,2024-12-15,2518877.33,125943.87,0.0,Paid,Sale,619,292,306.0
1670,TXN-1670-PFC,2023-11-01,4470484.92,0.0,134114.55,Failed,Deposit,4894,109,217.0
1671,TXN-1671-CJC,2021-11-25,4681841.08,468184.11,0.0,Paid,Sale,2784,319,365.0
1672,TXN-1672-SSH,2023-02-22,4037239.96,0.0,40372.4,Refunded,Deposit,3888,532,134.0
1673,TXN-1673-ZUW,2023-05-07,3178696.22,445017.47,31786.96,Pending,Deposit,7064,161,
1674,TXN-1674-HHL,2022-02-04,1519997.33,0.0,15199.97,Paid,Refund,5450,564,289.0
1675,TXN-1675-AHG,2024-04-15,4914758.72,245737.94,245737.94,Refunded,Deposit,6339,204,77.0
1676,TXN-1676-BGL,2023-08-31,1372132.56,68606.63,0.0,Refunded,Sale,6726,410,288.0
1677,TXN-1677-RDD,2024-01-05,1014879.3,0.0,0.0,Paid,Refund,5139,545,344.0
1678,TXN-1678-HXE,2023-09-05,2211886.26,309664.08,0.0,Pending,Deposit,764,219,339.0
1679,TXN-1679-RNK,2023-12-24,286089.17,40052.48,2860.89,Pending,Refund,275,23,205.0
1680,TXN-1680-SCT,2025-08-12,4892515.33,684952.15,146775.46,Refunded,Deposit,3445,264,122.0
1681,TXN-1681-EXF,2023-02-12,2942990.91,412018.73,0.0,Failed,Rent,1149,442,341.0
1682,TXN-1682-NWV,2024-09-16,2785646.55,389990.52,0.0,Paid,Refund,2331,512,248.0
1683,TXN-1683-NMA,2022-02-12,3279669.81,459153.77,98390.09,Pending,Refund,122,161,257.0
1684,TXN-1684-YJU,2024-06-30,2486124.19,0.0,74583.73,Pending,Sale,2813,368,303.0
1685,TXN-1685-KWC,2024-12-01,162253.46,22715.48,4867.6,Pending,Rent,2133,72,341.0
1686,TXN-1686-RDF,2021-11-03,3062331.82,153116.59,153116.59,Failed,Rent,6249,234,22.0
1687,TXN-1687-DDQ,2022-04-11,3581437.04,358143.7,179071.85,Refunded,Deposit,168,253,318.0
1688,TXN-1688-PGY,2022-09-15,2084911.8,208491.18,20849.12,Failed,Deposit,2416,295,113.0
1689,TXN-1689-YUJ,2021-11-24,3786963.27,0.0,189348.16,Failed,Sale,5564,468,265.0
1690,TXN-1690-HOA,2025-03-21,1136552.49,113655.25,34096.57,Refunded,Deposit,2417,484,229.0
1691,TXN-1691-PXH,2024-07-13,1107940.4,110794.04,33238.21,Paid,Sale,7484,493,73.0
1692,TXN-1692-QLY,2024-07-09,808762.1,40438.11,0.0,Paid,Refund,3360,462,318.0
1693,TXN-1693-HUA,2022-05-15,1861229.81,186122.98,18612.3,Pending,Sale,4580,299,146.0
1694,TXN-1694-FVY,2022-07-25,4235366.15,211768.31,42353.66,Pending,Refund,3107,266,64.0
1695,TXN-1695-VJT,2021-11-04,4139904.49,0.0,0.0,Pending,Deposit,2913,519,175.0
1696,TXN-1696-STB,2025-09-14,1915355.39,268149.75,57460.66,Refunded,Sale,4225,74,
1697,TXN-1697-EVM,2022-04-30,2946415.44,412498.16,29464.15,Failed,Deposit,2963,542,377.0
1698,TXN-1698-LLI,2025-02-25,3604639.95,180232.0,36046.4,Pending,Deposit,7310,388,176.0
1699,TXN-1699-JFG,2024-07-27,1207551.46,60377.57,60377.57,Paid,Sale,1676,272,137.0
1700,TXN-1700-QPT,2022-01-10,842369.15,84236.92,25271.07,Failed,Rent,3395,222,33.0
1701,TXN-1701-IBK,2023-06-30,4860535.77,680475.01,145816.07,Paid,Refund,2644,461,273.0
1702,TXN-1702-MGC,2023-04-07,3088551.45,308855.15,0.0,Paid,Sale,1715,127,76.0
1703,TXN-1703-XQO,2024-08-28,4907115.78,490711.58,0.0,Paid,Deposit,1495,403,154.0
1704,TXN-1704-DKN,2021-12-19,1690104.42,0.0,16901.04,Refunded,Refund,2098,269,390.0
1705,TXN-1705-NSB,2023-07-18,3515752.44,492205.34,0.0,Refunded,Sale,425,500,26.0
1706,TXN-1706-MKU,2023-10-28,1114572.98,55728.65,55728.65,Pending,Refund,5094,380,327.0
1707,TXN-1707-NTC,2025-09-15,1307478.46,0.0,65373.92,Pending,Deposit,5479,223,91.0
1708,TXN-1708-QAI,2023-08-10,2560486.8,0.0,76814.6,Refunded,Rent,5848,208,63.0
1709,TXN-1709-WPO,2025-06-13,1599451.39,79972.57,47983.54,Refunded,Sale,28,508,307.0
1710,TXN-1710-IHK,2023-07-15,839772.58,83977.26,41988.63,Refunded,Refund,3943,526,315.0
1711,TXN-1711-FIA,2021-11-06,1315877.75,131587.77,65793.89,Pending,Refund,5436,337,80.0
1712,TXN-1712-BSN,2024-01-08,180670.48,25293.87,5420.11,Failed,Deposit,4635,112,262.0
1713,TXN-1713-POB,2024-12-10,3522709.26,352270.93,105681.28,Refunded,Rent,882,559,341.0
1714,TXN-1714-NFL,2022-05-19,2461599.05,246159.9,0.0,Paid,Refund,4320,170,201.0
1715,TXN-1715-IXD,2021-12-04,473026.85,66223.76,14190.81,Pending,Refund,6581,361,50.0
