unit_id,type,status,price,location,floor_number,transaction_id,customer_id,portfolio_id,project_id
1997,Apartment,Reserved,980004.43,West Alison,11,5526.0,7660.0,259.0,25
1998,Apartment,Sold,1614632.23,East Nancyberg,5,3742.0,1362.0,190.0,30
1999,Villa,Available,444631.74,North Claire,18,2791.0,4080.0,60.0,93
2000,Studio,Available,2452099.8,Lake Allen,4,,,271.0,152
2001,Apartment,Reserved,1774765.51,North Kristinbury,3,,,372.0,28
2002,Apartment,Under Construction,1895774.99,Rachelchester,19,,,343.0,171
2003,Villa,Under Construction,211152.92,South Mariaville,5,,,164.0,144
2004,Apartment,Reserved,1920373.64,Sabrinaview,0,6643.0,4863.0,384.0,149
2005,Commercial,Sold,1948072.4,Ginaton,5,2036.0,3728.0,197.0,9
2006,Apartment,Sold,1695843.18,New Denise,17,,,227.0,47
2007,Studio,Under Construction,765178.55,Larryberg,10,,,207.0,108
2008,Commercial,Sold,1249740.6,Michaelbury,1,,,67.0,178
2009,Commercial,Sold,320564.21,Smithton,12,,,386.0,156
2010,Apartment,Available,1205388.31,New James,20,322.0,2871.0,130.0,141
2011,Apartment,Under Construction,647368.44,New Justinport,17,,,183.0,142
2012,Studio,Available,905287.62,Erikmouth,13,,,178.0,167
2013,Apartment,Under Construction,448371.0,Christinachester,6,,,319.0,159
2014,Commercial,Sold,613633.2,South Robert,7,4618.0,6313.0,25.0,169
2015,Commercial,Sold,237593.17,Annburgh,19,,,248.0,127
2016,Apartment,Reserved,2303758.35,New Douglas,5,,,180.0,168
2017,Studio,Sold,1349506.19,Tinaberg,18,4818.0,6899.0,28.0,61
2018,Studio,Under Construction,1022017.83,Roachbury,19,4974.0,6106.0,152.0,179
2019,Commercial,Reserved,1360821.57,West Patrickchester,20,,,59.0,80
2020,Commercial,Sold,1589318.41,West Jenniferberg,12,868.0,6557.0,187.0,28
2021,Studio,Reserved,2308603.04,Campbellton,7,,,150.0,87
2022,Apartment,Sold,487797.73,Port Sarah,3,,,126.0,76
2023,Villa,Available,774103.62,Wongchester,5,,,144.0,108
2024,Villa,Sold,2440683.87,South Michael,16,4101.0,5600.0,30.0,47
2025,Commercial,Sold,959422.82,North Amandahaven,10,,,119.0,168
2026,Apartment,Available,105276.04,Wrightmouth,14,,,121.0,113
2027,Commercial,Reserved,411726.56,Sheriview,11,,,267.0,126
2028,Commercial,Sold,114529.82,North Jason,17,,,168.0,122
2029,Villa,Sold,2475311.7,New James,3,,,57.0,107
2030,Commercial,Available,733233.58,South Johnmouth,1,4387.0,7463.0,172.0,49
2031,Apartment,Under Construction,2312679.75,Bowmanmouth,9,,,363.0,49
2032,Apartment,Available,2489921.38,Aaronbury,14,,,177.0,13
2033,Villa,Available,1519610.99,South Tracey,11,1947.0,307.0,381.0,146
2034,Commercial,Available,131330.97,New Robin,8,,,208.0,33
2035,Apartment,Reserved,249899.49,Maldonadoside,19,,,128.0,55
2036,Commercial,Sold,1229893.19,Sparksview,1,,,59.0,172
2037,Commercial,Available,1045121.43,Randyshire,13,,,144.0,22
2038,Commercial,Available,1535134.4,West Lisaside,7,,,176.0,126
2039,Villa,Available,1125177.13,Woodview,3,,,291.0,113
2040,Villa,Available,2338488.28,Meganside,16,,,127.0,23
2041,Apartment,Under Construction,1360112.3,Edwardshaven,9,,,185.0,62
2042,Commercial,Under Construction,1749628.85,Aaronbury,6,4284.0,5635.0,266.0,87
2043,Studio,Under Construction,2246388.92,North Raymondstad,14,,,364.0,36
2044,Commercial,Under Construction,409836.1,West Michael,18,,,177.0,12
2045,Apartment,Reserved,612849.9,West Kennethburgh,6,2827.0,414.0,100.0,42
2046,Studio,Under Construction,312930.72,South Sarahfurt,9,4061.0,6953.0,390.0,140
2047,Commercial,Under Construction,392114.08,New Angela,19,,,228.0,12
2048,Apartment,Sold,1305830.72,Allisonmouth,9,1466.0,1450.0,144.0,86
2049,Apartment,Sold,836889.18,West Davidton,7,,,366.0,126
2050,Villa,Reserved,1086773.46,New Rogerfurt,0,,,75.0,67
2051,Apartment,Under Construction,2457100.09,New Mark,18,,,276.0,124
2052,Villa,Under Construction,433925.65,New Ashley,17,,,223.0,127
2053,Apartment,Reserved,1374989.57,West Antonioton,18,,,41.0,111
2054,Apartment,Available,292234.33,East Carlos,11,,,336.0,166
2055,Studio,Available,830315.97,West Kennethbury,0,,,37.0,163
2056,Studio,Sold,1342438.51,Michaelland,11,6146.0,3957.0,323.0,48
2057,Apartment,Reserved,2369247.78,Vincentview,2,,,249.0,158
2058,Villa,Available,1008509.14,East Ariel,19,4616.0,3920.0,52.0,162
2059,Studio,Sold,209021.41,South Traci,3,,,145.0,101
2060,Commercial,Reserved,1000995.55,Stewartberg,20,422.0,6694.0,390.0,155
2061,Commercial,Under Construction,407065.88,Robertmouth,13,6463.0,5359.0,216.0,80
2062,Apartment,Available,613474.55,Moralesberg,14,,,67.0,8
2063,Villa,Reserved,1564322.03,South Emily,17,1370.0,3781.0,364.0,95
2064,Commercial,Sold,215188.47,Bergchester,17,,,81.0,132
2065,Commercial,Available,1188573.2,Vanessaside,4,5047.0,370.0,59.0,87
2066,Studio,Reserved,1543180.89,Catherineville,1,,,327.0,79
2067,Apartment,Reserved,1083553.06,Lake Scottmouth,19,,,280.0,117
2068,Studio,Available,96859.56,South Jerry,19,,,149.0,34
2069,Commercial,Sold,2464522.42,South Tracy,2,,,234.0,121
2070,Commercial,Under Construction,949433.63,Robertborough,15,,,43.0,124
2071,Villa,Available,1957514.11,Heathermouth,0,6455.0,7066.0,196.0,31
2072,Commercial,Reserved,847833.91,Josephland,9,,,131.0,95
2073,Apartment,Under Construction,1213791.05,Christopherview,1,,,113.0,16
2074,Commercial,Sold,1001735.92,Port Nancystad,7,5959.0,5374.0,306.0,20
2075,Studio,Sold,889221.11,Christinefort,1,4547.0,4200.0,59.0,60
2076,Villa,Reserved,103535.87,East Danielshire,17,,,245.0,74
2077,Commercial,Reserved,932051.3,New Robertville,18,1071.0,2744.0,312.0,56
2078,Apartment,Reserved,2229250.48,Katherinemouth,7,2465.0,3108.0,302.0,135
2079,Apartment,Available,1741463.68,Rodriguezmouth,0,,,157.0,173
2080,Apartment,Under Construction,406286.0,New Roberta,9,,,138.0,136
2081,Apartment,Sold,1498329.76,Sherryview,14,,,217.0,60
2082,Commercial,Sold,2235965.61,West Raymond,17,,,388.0,41
2083,Apartment,Reserved,1765083.4,Katherineport,4,,,139.0,175
2084,Studio,Reserved,414276.76,Dillonmouth,5,,,299.0,146
2085,Apartment,Reserved,2176189.62,East Amanda,6,,,4.0,16
2086,Commercial,Sold,788782.83,Christineton,16,254.0,2450.0,368.0,140
2087,Studio,Under Construction,1162486.55,West Samanthaville,10,,,295.0,88
2088,Studio,Under Construction,1339049.76,South Olivia,3,3227.0,7465.0,130.0,6
2089,Villa,Reserved,2133741.18,Lake Lindaview,8,,,333.0,68
2090,Commercial,Available,2332438.36,Hayesport,0,6681.0,4771.0,173.0,55
2091,Commercial,Reserved,2327649.55,South Denise,17,4568.0,1033.0,205.0,160
2092,Villa,Available,69487.74,Wendybury,0,,,214.0,160
2093,Villa,Reserved,2308626.79,Port Kimberly,14,,,232.0,63
2094,Commercial,Sold,183248.07,New Roberthaven,20,,,133.0,22
2095,Commercial,Available,701145.46,Robinsontown,16,5170.0,1787.0,323.0,63
2096,Villa,Available,1311720.24,Kimberlybury,14,3908.0,2012.0,53.0,27
2097,Studio,Sold,1225817.94,East Christopher,19,1286.0,2141.0,200.0,88
2098,Villa,Under Construction,1531539.0,Alexandraview,7,,,346.0,51
2099,Apartment,Under Construction,1224643.26,Haileychester,4,,,381.0,3
2100,Studio,Under Construction,2339220.42,Fieldsside,11,,,227.0,140
2101,Commercial,Sold,639344.68,North Martinbury,14,3215.0,5140.0,53.0,53
2102,Studio,Available,721360.5,South Christianhaven,3,5747.0,3581.0,118.0,47
2103,Villa,Under Construction,2305807.94,Port Jeremy,7,,,116.0,145
2104,Studio,Available,238011.81,Onealland,7,,,225.0,93
2105,Studio,Reserved,1543424.01,East Reginaldburgh,20,2000.0,4246.0,135.0,160
2106,Villa,Available,1720253.08,New Erinshire,16,,,195.0,119
2107,Apartment,Available,1288577.22,East Randyfurt,19,,,123.0,51
2108,Studio,Reserved,1750868.1,Andreaton,6,,,345.0,111
2109,Apartment,Reserved,473248.88,Maldonadoshire,7,,,81.0,128
2110,Villa,Reserved,2138948.97,Port Madison,13,,,350.0,133
2111,Apartment,Reserved,393062.94,West Christopher,20,,,69.0,55
2112,Apartment,Reserved,1031990.49,Lake Jeffrey,16,,,174.0,95
2113,Villa,Reserved,234381.12,Port Jacqueline,7,848.0,5631.0,363.0,105
2114,Apartment,Sold,1385767.14,Port Sherryhaven,11,,,354.0,131
2115,Studio,Reserved,1690877.23,Downsstad,15,,,239.0,169
2116,Apartment,Sold,2355993.01,Perrybury,20,,,305.0,117
2117,Apartment,Available,1861373.68,New Martha,2,,,59.0,19
2118,Studio,Available,1375702.15,Port Jacquelineshire,11,,,88.0,139
2119,Villa,Available,2334911.69,Marybury,17,4579.0,3761.0,80.0,26
2120,Apartment,Available,1222170.25,North Laura,16,4719.0,5990.0,245.0,127
2121,Apartment,Under Construction,1424953.85,East Kristenmouth,9,,,173.0,105
2122,Villa,Under Construction,1510441.39,South Stevenfurt,5,3842.0,3917.0,379.0,142
2123,Villa,Available,1054450.33,Bryantview,13,301.0,7840.0,111.0,59
2124,Apartment,Under Construction,2104282.59,Maldonadoville,1,,,80.0,40
2125,Studio,Sold,503681.05,East John,2,6393.0,6515.0,243.0,142
2126,Villa,Under Construction,1409363.37,West Whitneyfurt,14,,,38.0,15
2127,Apartment,Available,1819471.48,Jonestown,17,,,398.0,60
2128,Studio,Available,2264741.62,Port Carl,4,5789.0,3860.0,42.0,53
2129,Villa,Available,2215600.07,North Linda,16,,,128.0,58
2130,Villa,Sold,1296413.71,Rogersshire,9,,,222.0,37
2131,Villa,Reserved,1625745.56,Martinezview,0,2059.0,6666.0,18.0,179
2132,Studio,Sold,1015882.45,Michaelton,11,3961.0,3354.0,316.0,26
2133,Commercial,Sold,1197035.52,South Samantha,17,2146.0,3156.0,103.0,57
2134,Villa,Under Construction,2270351.19,Conniehaven,15,,,21.0,115
2135,Apartment,Reserved,2330224.78,Lake Nicole,13,,,10.0,88
2136,Studio,Reserved,2243764.44,Kathleenborough,0,6709.0,72.0,288.0,162
2137,Commercial,Available,389008.61,Brownbury,0,6790.0,1737.0,19.0,37
2138,Commercial,Under Construction,2132705.85,North Matthew,17,,,247.0,173
2139,Apartment,Available,2373491.14,Rogersville,13,,,144.0,159
2140,Villa,Under Construction,935061.75,Brentshire,12,2501.0,4137.0,171.0,50
2141,Commercial,Under Construction,1320683.41,Lake Kennethberg,6,,,26.0,115
2142,Commercial,Sold,1958783.38,South Loriton,14,4442.0,4765.0,388.0,91
2143,Villa,Available,1427091.44,East Dianamouth,17,,,92.0,173
2144,Apartment,Sold,2484034.63,South Christopher,2,,,115.0,64
2145,Apartment,Under Construction,1166497.74,Cherylport,18,,,81.0,125
2146,Villa,Sold,1799159.64,Danielport,5,3311.0,6036.0,70.0,84
2147,Villa,Under Construction,1991848.29,Deckermouth,6,3075.0,6619.0,388.0,172
2148,Villa,Under Construction,1260546.02,Davidview,13,,,290.0,27
2149,Commercial,Under Construction,2149610.32,New Ryan,6,,,101.0,1
2150,Apartment,Reserved,1388078.75,South Jacquelinefurt,19,2360.0,5770.0,288.0,67
2151,Commercial,Under Construction,1058544.45,East Benjaminmouth,18,,,132.0,137
2152,Studio,Under Construction,314168.0,West Caitlin,3,,,372.0,103
2153,Commercial,Reserved,1013863.26,East Brittany,16,,,186.0,164
2154,Villa,Available,1848144.31,Lake Julieburgh,19,,,260.0,129
2155,Apartment,Available,2307151.71,Sextonburgh,10,,,164.0,14
2156,Studio,Available,666614.54,Brandystad,6,,,111.0,170
2157,Studio,Under Construction,920327.02,New Donald,5,,,219.0,73
2158,Apartment,Reserved,427204.44,East Emilyburgh,18,,,175.0,82
2159,Studio,Under Construction,1742271.09,New Alexanderland,4,6173.0,2137.0,328.0,176
2160,Commercial,Available,2402461.65,Lake Cindy,10,822.0,3128.0,318.0,108
2161,Commercial,Under Construction,1620332.94,Williamsland,2,1143.0,6114.0,214.0,152
2162,Apartment,Under Construction,1561837.5,Coopertown,12,,,234.0,175
2163,Apartment,Reserved,1406050.33,Leland,17,,,48.0,40
2164,Studio,Under Construction,266716.56,Hardyland,1,4008.0,1517.0,167.0,172
2165,Villa,Available,1837284.37,North Hannah,12,,,173.0,17
2166,Apartment,Sold,1525021.38,Lake Kimberlyport,8,1143.0,6114.0,332.0,173
2167,Apartment,Reserved,1670618.08,Port Laura,6,6894.0,2596.0,194.0,39
2168,Commercial,Sold,2252087.18,Valdezview,17,,,167.0,111
2169,Studio,Sold,1970703.93,Kristyton,12,,,79.0,89
2170,Commercial,Reserved,1963242.37,Lake Cassandra,9,,,268.0,27
2171,Apartment,Available,2321600.23,Walkerville,20,,,56.0,123
2172,Villa,Available,2475340.63,Popetown,3,3878.0,1075.0,245.0,108
2173,Commercial,Available,1474142.69,Smithview,12,5429.0,26.0,240.0,92
2174,Studio,Available,316759.96,Andersonbury,15,3805.0,581.0,334.0,18
2175,Villa,Reserved,1174868.27,Powersshire,17,3654.0,2747.0,378.0,140
2176,Villa,Sold,1979622.81,Paynechester,20,,,90.0,132
2177,Studio,Sold,117927.05,Lake Carla,20,,,265.0,149
2178,Commercial,Under Construction,189374.22,South Jonathanshire,9,3038.0,3903.0,36.0,133
2179,Studio,Sold,214536.57,North Jacqueline,1,,,168.0,10
2180,Villa,Available,1841037.61,New Tinafurt,15,4425.0,3893.0,98.0,12
2181,Studio,Under Construction,1277858.24,Parsonsshire,17,3223.0,3402.0,238.0,148
2182,Apartment,Reserved,953799.96,Lake Michellehaven,3,,,389.0,81
2183,Villa,Reserved,308761.76,New Stephen,6,,,76.0,20
2184,Commercial,Under Construction,1843988.61,West Bryan,20,,,275.0,38
2185,Commercial,Sold,836498.54,South Andrewberg,1,,,323.0,124
2186,Villa,Under Construction,700043.97,Port Miguelburgh,1,6892.0,7796.0,248.0,54
2187,Commercial,Under Construction,1648182.04,South Seanfurt,10,2650.0,7613.0,275.0,79
2188,Apartment,Available,1419576.69,Port Craighaven,18,,,245.0,66
2189,Villa,Under Construction,937906.07,South Christopher,11,,,230.0,145
2190,Studio,Reserved,1621644.3,Milesland,6,470.0,7804.0,378.0,20
2191,Studio,Available,714492.72,Phamside,9,,,118.0,77
2192,Studio,Under Construction,1997334.14,North Jacobchester,13,,,373.0,29
2193,Commercial,Under Construction,611831.43,Meganmouth,2,,,209.0,39
2194,Studio,Sold,439152.35,Riosmouth,18,1503.0,464.0,258.0,24
2195,Apartment,Sold,1966976.55,East Angelaburgh,15,1498.0,7607.0,76.0,92
2196,Villa,Sold,1784335.48,Owenshaven,13,,,91.0,81
2197,Villa,Available,497465.49,West Michaelchester,10,4352.0,5337.0,,45
2198,Villa,Available,334802.09,South Barbarastad,3,,,50.0,126
2199,Studio,Available,2104077.77,Nelsonfurt,9,,,179.0,16
2200,Studio,Reserved,1952666.28,Johnton,19,,,334.0,20
2201,Studio,Under Construction,851780.57,Cruzland,13,6684.0,5271.0,287.0,14
2202,Apartment,Reserved,1662583.65,South Tina,12,,,122.0,30
2203,Commercial,Available,354192.46,Walshfurt,3,3783.0,6541.0,158.0,56
2204,Villa,Available,1292266.76,Williamsshire,9,,,152.0,104
2205,Studio,Sold,95889.22,Shelleyshire,2,4389.0,6311.0,,23
2206,Apartment,Under Construction,1009424.61,South Allisonville,19,,,363.0,151
2207,Apartment,Under Construction,233364.91,Lopezport,15,,,20.0,90
2208,Commercial,Sold,1214110.59,Port Brett,19,,,241.0,96
2209,Studio,Under Construction,1083120.03,Port Isaiahfurt,11,1762.0,3655.0,232.0,50
2210,Studio,Under Construction,1138743.32,North Alisha,0,,,63.0,39
2211,Studio,Reserved,161061.69,New Alexander,5,,,385.0,152
2212,Villa,Sold,935960.04,West Jason,16,,,315.0,68
2213,Villa,Under Construction,1903385.43,Kelleyport,18,,,382.0,123
2214,Villa,Under Construction,953840.21,North Christopherview,19,6764.0,5079.0,6.0,140
2215,Villa,Sold,1802171.28,West Christopherland,17,,,325.0,22
2216,Commercial,Reserved,955222.87,Mitchellchester,1,,,230.0,144
2217,Commercial,Reserved,1086936.63,Maxwellchester,11,4209.0,7427.0,287.0,156
2218,Apartment,Sold,1431535.68,Warrenmouth,10,,,154.0,102
2219,Studio,Sold,2379170.75,Birdmouth,4,,,267.0,146
2220,Studio,Sold,316708.09,Sullivanmouth,7,,,314.0,171
2221,Commercial,Available,130638.73,South Laura,2,,,25.0,42
2222,Studio,Under Construction,1539495.1,Parkburgh,20,,,304.0,135
2223,Commercial,Under Construction,2375287.87,New Rachel,18,4819.0,5970.0,312.0,114
2224,Studio,Under Construction,2474821.67,Davisberg,16,,,294.0,137
2225,Villa,Sold,1236202.41,Jamesshire,14,,,237.0,87
2226,Apartment,Reserved,1196799.97,East Emmaside,11,,,184.0,11
2227,Villa,Reserved,1630161.24,North Tammy,17,,,142.0,1
2228,Villa,Reserved,1411305.16,Anthonymouth,10,6560.0,4478.0,145.0,80
2229,Commercial,Sold,1603515.74,North Jamesfurt,17,,,371.0,154
2230,Villa,Under Construction,2191298.59,New Donald,16,,,291.0,136
2231,Villa,Available,1878450.12,Steventown,3,,,366.0,139
2232,Studio,Sold,1267349.61,Shannonhaven,6,4378.0,5150.0,309.0,163
2233,Villa,Reserved,1181567.92,West Mariachester,14,,,352.0,139
2234,Commercial,Reserved,1617024.28,Port Kaylaburgh,0,,,308.0,89
2235,Villa,Reserved,1166480.4,West Johnville,12,,,109.0,16
2236,Apartment,Available,1171559.41,South Jose,1,,,19.0,61
2237,Apartment,Available,89949.46,Millerport,14,,,140.0,29
2238,Apartment,Available,476457.14,Sheilaborough,19,5344.0,3339.0,46.0,14
2239,Apartment,Under Construction,1246858.42,Dianaview,20,1137.0,1445.0,73.0,153
2240,Studio,Reserved,2065500.97,Rickyborough,14,,,131.0,98
2241,Villa,Sold,732881.17,Penningtonshire,12,,,,159
2242,Apartment,Under Construction,1330476.41,Colemanside,12,,,125.0,140
2243,Apartment,Under Construction,895157.11,Port Stephanie,7,,,131.0,86
2244,Studio,Reserved,306769.77,Chandlerchester,15,,,7.0,107
2245,Commercial,Available,2397831.28,Port Brandonland,11,,,160.0,2
2246,Villa,Under Construction,2143950.98,North Rickyville,18,,,5.0,28
2247,Commercial,Sold,242306.44,Colleenport,2,5833.0,1238.0,172.0,129
2248,Villa,Available,1813478.79,Johnsonland,8,,,165.0,173
2249,Villa,Available,901570.77,North Philip,11,1897.0,153.0,69.0,54
2250,Villa,Reserved,2487382.03,Pricetown,6,,,389.0,47
2251,Apartment,Sold,790876.37,Duanebury,15,4539.0,602.0,377.0,80
2252,Villa,Available,634909.19,North Christopherside,19,,,27.0,2
2253,Apartment,Available,1441331.84,Katherinestad,4,,,263.0,69
2254,Apartment,Under Construction,2096059.1,East Melissa,4,,,114.0,67
2255,Studio,Under Construction,521671.24,Port Joe,15,,,250.0,162
2256,Studio,Sold,1788036.79,East Laura,12,,,282.0,151
2257,Apartment,Sold,200446.13,Kingburgh,12,,,262.0,22
2258,Studio,Reserved,2301390.12,Mitchellland,4,,,122.0,139
2259,Commercial,Available,248633.54,Jonesstad,8,654.0,6582.0,296.0,178
2260,Apartment,Under Construction,2289866.87,Emilyhaven,0,,,333.0,5
2261,Apartment,Under Construction,1252477.76,Boyerborough,14,3066.0,1717.0,5.0,116
2262,Villa,Reserved,1147823.23,Joshuaberg,15,2221.0,2212.0,322.0,130
2263,Villa,Available,2434602.34,Coxside,14,,,346.0,56
2264,Apartment,Reserved,2476441.24,Lake Tommy,11,,,188.0,3
2265,Studio,Sold,1642936.41,New Ashlee,0,,,69.0,72
2266,Villa,Reserved,361442.27,East Kelsey,18,2496.0,4907.0,190.0,37
2267,Villa,Sold,1290116.71,New Jamesburgh,9,,,70.0,178
2268,Apartment,Reserved,1346449.6,West Nancystad,4,5243.0,4928.0,340.0,163
2269,Studio,Sold,1310393.75,Lake Williamside,5,5827.0,5795.0,327.0,154
2270,Villa,Under Construction,1445255.0,Ericksontown,17,,,20.0,123
2271,Villa,Reserved,95875.55,Omarstad,8,,,56.0,72
2272,Villa,Sold,1792506.84,Bethmouth,5,,,238.0,133
2273,Studio,Reserved,1795366.04,Singhland,19,,,113.0,7
2274,Commercial,Reserved,332900.95,New Amberberg,16,3579.0,3677.0,368.0,81
2275,Commercial,Sold,1447086.63,Brittanytown,8,2855.0,4039.0,,153
2276,Commercial,Under Construction,1442484.9,Thompsonstad,8,3045.0,7129.0,11.0,12
2277,Commercial,Under Construction,1722003.53,North Michael,8,,,224.0,158
2278,Commercial,Reserved,259224.35,East Catherineland,8,6778.0,1233.0,341.0,36
2279,Commercial,Available,1584933.1,Colemanside,2,,,395.0,166
2280,Studio,Available,737842.28,North Susanland,1,2767.0,5386.0,390.0,90
2281,Apartment,Under Construction,1292157.33,East Tonyabury,15,,,169.0,121
2282,Commercial,Available,1944642.7,Owensview,20,,,79.0,61
2283,Commercial,Under Construction,1778832.54,South Shawnchester,12,,,82.0,101
2284,Apartment,Available,341312.39,East Kenneth,19,,,221.0,62
2285,Villa,Under Construction,1498402.73,Mcconnellburgh,5,,,192.0,49
2286,Commercial,Sold,2424335.5,Port Lindaberg,1,,,232.0,16
2287,Villa,Available,434085.12,Lake Tabitha,12,5128.0,1509.0,384.0,143
2288,Commercial,Available,2139622.36,South Jacob,7,,,128.0,170
2289,Villa,Sold,1771242.8,Jonesland,3,,,218.0,79
2290,Studio,Under Construction,1946308.12,Christophermouth,8,,,400.0,147
2291,Commercial,Available,740797.9,Jenniferport,10,6868.0,5034.0,282.0,4
2292,Commercial,Available,755327.88,East Steven,9,454.0,7614.0,215.0,11
2293,Studio,Under Construction,2269747.67,Antoniomouth,5,5075.0,4645.0,137.0,76
2294,Apartment,Sold,931588.48,South Brianhaven,18,719.0,406.0,248.0,60
2295,Villa,Available,204387.71,Joshuaton,1,6478.0,3685.0,190.0,25
2296,Commercial,Available,1521461.92,West Lukeside,9,,,377.0,110
2297,Apartment,Available,355803.29,Brianville,14,,,366.0,99
2298,Villa,Under Construction,2001660.79,North Carolyn,6,6632.0,413.0,54.0,73
2299,Villa,Sold,1622278.78,Johnnyview,8,1802.0,3770.0,368.0,71
2300,Studio,Available,2193079.94,South Heatherstad,11,,,124.0,140
2301,Villa,Reserved,1972851.26,East Daniel,0,343.0,1185.0,308.0,124
2302,Commercial,Available,324678.44,Jamesside,12,5915.0,1129.0,211.0,95
2303,Villa,Available,983623.16,East Jamesside,3,,,115.0,164
2304,Apartment,Under Construction,1947672.61,North Karen,7,,,226.0,123
2305,Apartment,Reserved,1072486.61,Andrewport,5,6304.0,3478.0,83.0,131
2306,Villa,Available,2432295.44,New Erinstad,9,,,103.0,60
2307,Apartment,Under Construction,1852564.1,Samueltown,5,,,119.0,16
2308,Apartment,Reserved,87974.8,Waltonton,14,,,278.0,36
2309,Commercial,Sold,2205964.94,Perryville,9,,,380.0,89
2310,Villa,Reserved,296971.72,Lake Tammyberg,13,,,345.0,81
2311,Commercial,Reserved,394283.12,East Jonathanberg,19,3545.0,148.0,307.0,142
2312,Studio,Available,1849506.38,Lake Kathryn,19,,,308.0,32
2313,Villa,Under Construction,2169172.97,North Tanya,13,,,208.0,4
2314,Studio,Sold,1364056.59,South Justin,14,,,252.0,41
2315,Studio,Reserved,758171.85,Port Amanda,3,3684.0,6300.0,180.0,54
2316,Commercial,Available,910723.09,Tiffanyfort,16,,,400.0,105
2317,Studio,Available,890078.86,East Stephaniebury,20,2508.0,3057.0,40.0,144
2318,Studio,Under Construction,850361.35,Hendersonbury,17,,,236.0,50
2319,Studio,Reserved,645128.7,South David,12,,,45.0,133
2320,Apartment,Sold,1541724.38,Kellyfort,9,,,318.0,51
2321,Commercial,Under Construction,2255993.03,North Courtney,11,,,166.0,179
2322,Apartment,Available,802351.91,New Shannonchester,19,1707.0,5479.0,103.0,136
2323,Villa,Reserved,507401.03,New Leahmouth,12,,,99.0,117
2324,Commercial,Sold,2104515.28,Meyerchester,12,,,387.0,125
2325,Apartment,Available,1867369.16,Michaelmouth,18,,,211.0,42
2326,Studio,Sold,2330550.73,Burnettfurt,3,780.0,1826.0,51.0,170
2327,Villa,Reserved,455523.35,New Daniel,7,,,139.0,3
2328,Studio,Reserved,403415.72,Christopherport,0,2139.0,2351.0,235.0,34
2329,Apartment,Available,1376502.02,East Brooke,5,,,164.0,151
2330,Commercial,Under Construction,1555362.45,North Dianaburgh,18,,,399.0,91
2331,Apartment,Sold,1226424.93,South Don,19,,,98.0,90
2332,Villa,Under Construction,1517468.26,North Michaelstad,6,578.0,7427.0,110.0,149
2333,Studio,Under Construction,491930.43,Lake Kristen,15,3991.0,4079.0,258.0,154
2334,Commercial,Under Construction,1225053.7,Dickersonmouth,3,,,87.0,113
2335,Commercial,Reserved,1662326.77,Clarkbury,3,,,396.0,66
2336,Villa,Reserved,1110130.8,Maryville,3,,,4.0,16
2337,Commercial,Available,1714645.97,East Rodney,0,,,140.0,22
2338,Apartment,Sold,1155418.64,Matthewsberg,13,,,209.0,37
2339,Commercial,Available,867318.97,Gregoryview,0,3161.0,2557.0,87.0,11
2340,Commercial,Reserved,793832.37,Edwardsshire,11,5743.0,1014.0,59.0,173
2341,Villa,Reserved,1056710.04,New Steven,14,,,235.0,57
2342,Apartment,Available,106569.58,Williammouth,12,868.0,6557.0,27.0,1
2343,Studio,Under Construction,1687886.59,Natashahaven,7,6141.0,4462.0,248.0,12
2344,Villa,Reserved,2120508.82,North Jessica,10,,,189.0,91
2345,Apartment,Sold,918836.38,North Karenstad,4,3006.0,784.0,84.0,166
2346,Studio,Available,162781.18,Jefferyland,19,3544.0,3728.0,277.0,7
2347,Apartment,Reserved,2467600.21,South Kimberlybury,13,5199.0,3086.0,292.0,76
2348,Apartment,Reserved,696060.73,Manueltown,10,,,227.0,140
2349,Studio,Under Construction,360221.75,West Michael,3,,,133.0,162
2350,Villa,Available,955893.64,Briannaborough,1,600.0,1657.0,143.0,89
2351,Apartment,Reserved,1859464.75,Salazarland,16,,,91.0,141
2352,Commercial,Reserved,770095.66,East Brian,13,6672.0,6580.0,260.0,95
2353,Commercial,Under Construction,1458022.85,Mariastad,20,,,132.0,68
2354,Apartment,Sold,1068121.99,Bellfurt,14,,,263.0,158
2355,Apartment,Under Construction,338521.78,Joseborough,9,,,171.0,112
2356,Studio,Available,859203.18,New Seanstad,5,4246.0,6394.0,12.0,96
2357,Villa,Reserved,1825932.74,Lake Elizabethborough,11,2197.0,3729.0,328.0,119
2358,Villa,Reserved,1549409.55,West Aimeefurt,9,,,35.0,58
2359,Villa,Available,343457.03,Port Jeffrey,9,,,350.0,110
2360,Commercial,Available,450139.9,New Markhaven,17,3913.0,5841.0,376.0,73
2361,Villa,Reserved,1619796.73,South Jackville,20,4940.0,851.0,226.0,141
2362,Studio,Under Construction,2042867.77,Tammytown,13,,,179.0,1
2363,Commercial,Under Construction,906212.52,Nealshire,8,4096.0,6157.0,137.0,167
2364,Villa,Under Construction,1508511.34,East Stephaniestad,15,671.0,4412.0,267.0,33
2365,Commercial,Reserved,468076.79,Robertport,4,1459.0,4253.0,325.0,52
2366,Studio,Available,812872.03,New Douglasville,10,,,323.0,24
2367,Apartment,Under Construction,99662.0,North Michellechester,11,,,247.0,168
2368,Villa,Sold,1932276.07,South Jonathantown,17,,,99.0,111
2369,Apartment,Reserved,1032474.06,Martinezberg,5,4266.0,4422.0,9.0,174
2370,Villa,Under Construction,2049507.66,Ericstad,7,,,352.0,73
